Player: 李昌镐, Date: 1994-12-30, Rating: 3560, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 马晓春, Date: 1994-11-09, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 马晓春, Date: 1994-11-07, Rating: 3401, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 马晓春, Date: 1994-11-05, Rating: 3400, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 马晓春, Date: 1994-11-03, Rating: 3400, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 马晓春, Date: 1994-10-24, Rating: 3400, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 马晓春, Date: 1994-10-18, Rating: 3399, Black and White: 执白, Result: 胜, Opponent: 尹炫皙
Player: 马晓春, Date: 1994-10-10, Rating: 3399, Black and White: 执黑, Result: 胜, Opponent: 陈临新
Player: 马晓春, Date: 1994-10-08, Rating: 3399, Black and White: 执白, Result: 负, Opponent: 曹大元
Player: 马晓春, Date: 1994-10-05, Rating: 3399, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 马晓春, Date: 1994-09-29, Rating: 3398, Black and White: 执黑, Result: 胜, Opponent: 张文东
Player: 马晓春, Date: 1994-09-25, Rating: 3398, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 马晓春, Date: 1994-09-23, Rating: 3398, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 马晓春, Date: 1994-09-07, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 聂卫平
Player: 马晓春, Date: 1994-09-02, Rating: 3396, Black and White: 执白, Result: 胜, Opponent: 徐奉洙
Player: 马晓春, Date: 1994-08-31, Rating: 3396, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 马晓春, Date: 1994-08-05, Rating: 3394, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 马晓春, Date: 1994-07-20, Rating: 3392, Black and White: 执白, Result: 负, Opponent: 大竹英雄
Player: 马晓春, Date: 1994-07-12, Rating: 3392, Black and White: 执白, Result: 负, Opponent: 聂卫平
Player: 马晓春, Date: 1994-06-17, Rating: 3390, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 马晓春, Date: 1994-06-15, Rating: 3390, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 马晓春, Date: 1994-06-06, Rating: 3389, Black and White: 执黑, Result: 负, Opponent: 聂卫平
Player: 马晓春, Date: 1994-05-17, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 聂卫平
Player: 马晓春, Date: 1994-05-07, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 钱宇平
Player: 马晓春, Date: 1994-05-06, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 马晓春, Date: 1994-04-02, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 徐奉洙
Player: 马晓春, Date: 1994-03-21, Rating: 3385, Black and White: 执白, Result: 负, Opponent: 刘昌赫
Player: 马晓春, Date: 1994-02-24, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 刘小光
Player: 马晓春, Date: 1994-02-22, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 刘小光
Player: 马晓春, Date: 1994-02-20, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 刘小光
Player: 马晓春, Date: 1994-02-02, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 汪见虹
Player: 马晓春, Date: 1994-01-31, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 廖桂永
Player: 马晓春, Date: 1994-01-29, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 马石
Player: 马晓春, Date: 1994-01-11, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 马晓春, Date: 1994-01-07, Rating: 3382, Black and White: 执黑, Result: 负, Opponent: 聂卫平
Player: 马晓春, Date: 1994-01-05, Rating: 3382, Black and White: 执黑, Result: 胜, Opponent: 曹大元
Player: 刘昌赫, Date: 1994-12-21, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 刘昌赫, Date: 1994-12-19, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 金荣三
Player: 刘昌赫, Date: 1994-12-18, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 徐奉洙
Player: 刘昌赫, Date: 1994-12-06, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 刘菁
Player: 刘昌赫, Date: 1994-12-02, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 刘昌赫, Date: 1994-11-30, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 刘昌赫, Date: 1994-11-28, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 尹炫皙
Player: 刘昌赫, Date: 1994-11-25, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 尹奇铉
Player: 刘昌赫, Date: 1994-11-21, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 姜晚寓
Player: 刘昌赫, Date: 1994-11-17, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 张秀英
Player: 刘昌赫, Date: 1994-11-14, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 山城宏
Player: 刘昌赫, Date: 1994-11-11, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 梁宰豪
Player: 刘昌赫, Date: 1994-11-09, Rating: 3374, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 刘昌赫, Date: 1994-11-07, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 洪太善
Player: 刘昌赫, Date: 1994-10-18, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 陈永安
Player: 刘昌赫, Date: 1994-10-13, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 尹盛铉
Player: 刘昌赫, Date: 1994-10-06, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 徐能旭
Player: 刘昌赫, Date: 1994-09-22, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 刘昌赫, Date: 1994-09-12, Rating: 3375, Black and White: 执白, Result: 负, Opponent: 崔明勋
Player: 刘昌赫, Date: 1994-09-09, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 崔圭丙
Player: 刘昌赫, Date: 1994-09-02, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 刘小光
Player: 刘昌赫, Date: 1994-08-31, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 汪见虹
Player: 刘昌赫, Date: 1994-08-27, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 梁宰豪
Player: 刘昌赫, Date: 1994-08-23, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 崔圭丙
Player: 刘昌赫, Date: 1994-08-18, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 金秀壮
Player: 刘昌赫, Date: 1994-08-16, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 梁宰豪
Player: 刘昌赫, Date: 1994-08-11, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 徐能旭
Player: 刘昌赫, Date: 1994-08-06, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 刘昌赫, Date: 1994-08-02, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 金日焕
Player: 刘昌赫, Date: 1994-07-26, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 崔圭丙
Player: 刘昌赫, Date: 1994-07-21, Rating: 3373, Black and White: 执黑, Result: 负, Opponent: 钱宇平
Player: 刘昌赫, Date: 1994-07-14, Rating: 3373, Black and White: 执黑, Result: 胜, Opponent: 金寅
Player: 刘昌赫, Date: 1994-07-11, Rating: 3373, Black and White: 执黑, Result: 负, Opponent: 崔圭丙
Player: 刘昌赫, Date: 1994-07-02, Rating: 3373, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 刘昌赫, Date: 1994-06-27, Rating: 3373, Black and White: 执黑, Result: 胜, Opponent: 吴淞笙
Player: 刘昌赫, Date: 1994-06-24, Rating: 3373, Black and White: 执白, Result: 负, Opponent: 崔圭丙
Player: 刘昌赫, Date: 1994-06-22, Rating: 3373, Black and White: 执白, Result: 负, Opponent: 徐能旭
Player: 刘昌赫, Date: 1994-06-20, Rating: 3373, Black and White: 执白, Result: 负, Opponent: 李相勋(小)
Player: 刘昌赫, Date: 1994-06-14, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 尹炫皙
Player: 刘昌赫, Date: 1994-06-11, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 刘昌赫, Date: 1994-06-09, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 刘昌赫, Date: 1994-06-07, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 刘昌赫, Date: 1994-06-03, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 刘昌赫, Date: 1994-05-30, Rating: 3374, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 刘昌赫, Date: 1994-05-27, Rating: 3375, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 刘昌赫, Date: 1994-05-25, Rating: 3375, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 刘昌赫, Date: 1994-05-25, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 刘昌赫, Date: 1994-05-21, Rating: 3375, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 刘昌赫, Date: 1994-05-17, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 金秀英
Player: 刘昌赫, Date: 1994-05-16, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 罗钟勋
Player: 刘昌赫, Date: 1994-05-13, Rating: 3375, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 刘昌赫, Date: 1994-05-10, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 刘昌赫, Date: 1994-05-07, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 梁宰豪
Player: 刘昌赫, Date: 1994-05-04, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 刘昌赫, Date: 1994-05-02, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 梁宰豪
Player: 刘昌赫, Date: 1994-04-29, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 尹盛铉
Player: 刘昌赫, Date: 1994-04-27, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 梁宰豪
Player: 刘昌赫, Date: 1994-04-25, Rating: 3375, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 刘昌赫, Date: 1994-04-20, Rating: 3375, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 刘昌赫, Date: 1994-04-18, Rating: 3375, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 刘昌赫, Date: 1994-04-13, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 金秀壮
Player: 刘昌赫, Date: 1994-04-09, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 刘昌赫, Date: 1994-04-07, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 刘昌赫, Date: 1994-04-04, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 山城宏
Player: 刘昌赫, Date: 1994-03-30, Rating: 3374, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 刘昌赫, Date: 1994-03-21, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 刘昌赫, Date: 1994-03-14, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 梁宰豪
Player: 刘昌赫, Date: 1994-03-10, Rating: 3374, Black and White: 执黑, Result: 负, Opponent: 徐奉洙
Player: 刘昌赫, Date: 1994-03-07, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 金秀壮
Player: 刘昌赫, Date: 1994-02-07, Rating: 3373, Black and White: 执黑, Result: 胜, Opponent: 洪太善
Player: 刘昌赫, Date: 1994-02-04, Rating: 3373, Black and White: 执白, Result: 胜, Opponent: 尹盛铉
Player: 刘昌赫, Date: 1994-01-26, Rating: 3373, Black and White: 执白, Result: 胜, Opponent: 崔圭丙
Player: 刘昌赫, Date: 1994-01-15, Rating: 3373, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 刘昌赫, Date: 1994-01-06, Rating: 3373, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 小林觉, Date: 1994-12-18, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 小林觉, Date: 1994-12-01, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 小林觉, Date: 1994-11-17, Rating: 3373, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 小林觉, Date: 1994-11-10, Rating: 3373, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 小林觉, Date: 1994-10-06, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 加藤正夫
Player: 小林觉, Date: 1994-09-29, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 工藤纪夫
Player: 小林觉, Date: 1994-09-17, Rating: 3371, Black and White: 执白, Result: 负, Opponent: 王立诚
Player: 小林觉, Date: 1994-09-01, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 森田道博
Player: 小林觉, Date: 1994-08-21, Rating: 3370, Black and White: 执黑, Result: 胜, Opponent: 坂田荣男
Player: 小林觉, Date: 1994-06-30, Rating: 3368, Black and White: 执白, Result: 胜, Opponent: 彦坂直人
Player: 小林觉, Date: 1994-04-14, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 小林觉, Date: 1994-04-03, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 麦克雷蒙
Player: 小林觉, Date: 1994-01-13, Rating: 3361, Black and White: 执黑, Result: 胜, Opponent: 石田芳夫
Player: 小林光一, Date: 1994-12-22, Rating: 3333, Black and White: 执白, Result: 负, Opponent: 片冈聪
Player: 小林光一, Date: 1994-12-13, Rating: 3333, Black and White: 执黑, Result: 负, Opponent: 马晓春
Player: 小林光一, Date: 1994-12-12, Rating: 3333, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 小林光一, Date: 1994-12-10, Rating: 3332, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 小林光一, Date: 1994-12-01, Rating: 3332, Black and White: 执黑, Result: 负, Opponent: 小林觉
Player: 小林光一, Date: 1994-11-26, Rating: 3332, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 小林光一, Date: 1994-11-24, Rating: 3332, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 小林光一, Date: 1994-11-17, Rating: 3332, Black and White: 执白, Result: 负, Opponent: 小林觉
Player: 小林光一, Date: 1994-11-10, Rating: 3332, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 小林光一, Date: 1994-11-03, Rating: 3332, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 小林光一, Date: 1994-10-20, Rating: 3332, Black and White: 执白, Result: 负, Opponent: 柳时熏
Player: 小林光一, Date: 1994-10-17, Rating: 3332, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 小林光一, Date: 1994-10-12, Rating: 3332, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 小林光一, Date: 1994-10-05, Rating: 3332, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 小林光一, Date: 1994-10-02, Rating: 3332, Black and White: 执黑, Result: 负, Opponent: 桥本昌二
Player: 小林光一, Date: 1994-09-29, Rating: 3333, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 小林光一, Date: 1994-09-21, Rating: 3333, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 小林光一, Date: 1994-09-15, Rating: 3333, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 小林光一, Date: 1994-09-07, Rating: 3333, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 小林光一, Date: 1994-09-01, Rating: 3333, Black and White: 执黑, Result: 胜, Opponent: 彦坂直人
Player: 小林光一, Date: 1994-08-18, Rating: 3332, Black and White: 执黑, Result: 负, Opponent: 森田道博
Player: 小林光一, Date: 1994-08-10, Rating: 3332, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 小林光一, Date: 1994-08-04, Rating: 3332, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 小林光一, Date: 1994-07-28, Rating: 3332, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 小林光一, Date: 1994-07-21, Rating: 3332, Black and White: 执白, Result: 胜, Opponent: 园田泰隆
Player: 小林光一, Date: 1994-07-16, Rating: 3332, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 小林光一, Date: 1994-07-08, Rating: 3333, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 小林光一, Date: 1994-06-30, Rating: 3333, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 小林光一, Date: 1994-06-23, Rating: 3333, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 小林光一, Date: 1994-06-20, Rating: 3333, Black and White: 执白, Result: 负, Opponent: 石田芳夫
Player: 小林光一, Date: 1994-06-09, Rating: 3334, Black and White: 执白, Result: 胜, Opponent: 桥本昌二
Player: 小林光一, Date: 1994-06-03, Rating: 3334, Black and White: 执黑, Result: 负, Opponent: 刘昌赫
Player: 小林光一, Date: 1994-04-27, Rating: 3337, Black and White: 执黑, Result: 负, Opponent: 大竹英雄
Player: 小林光一, Date: 1994-04-21, Rating: 3337, Black and White: 执黑, Result: 胜, Opponent: 大竹英雄
Player: 小林光一, Date: 1994-04-13, Rating: 3338, Black and White: 执白, Result: 胜, Opponent: 中野宽也
Player: 小林光一, Date: 1994-04-07, Rating: 3338, Black and White: 执白, Result: 负, Opponent: 大竹英雄
Player: 小林光一, Date: 1994-04-04, Rating: 3339, Black and White: 执黑, Result: 胜, Opponent: 麦克雷蒙
Player: 小林光一, Date: 1994-03-31, Rating: 3339, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 小林光一, Date: 1994-03-24, Rating: 3339, Black and White: 执黑, Result: 负, Opponent: 大竹英雄
Player: 小林光一, Date: 1994-03-09, Rating: 3341, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 小林光一, Date: 1994-03-03, Rating: 3341, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 小林光一, Date: 1994-02-23, Rating: 3342, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 小林光一, Date: 1994-02-16, Rating: 3342, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 小林光一, Date: 1994-02-10, Rating: 3343, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 小林光一, Date: 1994-02-05, Rating: 3343, Black and White: 执白, Result: 负, Opponent: 小松英树
Player: 小林光一, Date: 1994-02-02, Rating: 3344, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 小林光一, Date: 1994-01-29, Rating: 3344, Black and White: 执白, Result: 胜, Opponent: 片冈聪
Player: 小林光一, Date: 1994-01-26, Rating: 3344, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 小林光一, Date: 1994-01-20, Rating: 3345, Black and White: 执白, Result: 胜, Opponent: 小岛高穗
Player: 小林光一, Date: 1994-01-12, Rating: 3346, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 加藤正夫, Date: 1994-12-24, Rating: 3323, Black and White: 执黑, Result: 负, Opponent: 曹大元
Player: 加藤正夫, Date: 1994-12-22, Rating: 3323, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 加藤正夫, Date: 1994-12-15, Rating: 3324, Black and White: 执黑, Result: 胜, Opponent: 淡路修三
Player: 加藤正夫, Date: 1994-12-08, Rating: 3325, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 加藤正夫, Date: 1994-12-01, Rating: 3326, Black and White: 执白, Result: 胜, Opponent: 小松英树
Player: 加藤正夫, Date: 1994-11-24, Rating: 3327, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 加藤正夫, Date: 1994-11-17, Rating: 3328, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 加藤正夫, Date: 1994-11-10, Rating: 3329, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 加藤正夫, Date: 1994-11-02, Rating: 3330, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 加藤正夫, Date: 1994-10-29, Rating: 3331, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 加藤正夫, Date: 1994-10-26, Rating: 3331, Black and White: 执白, Result: 负, Opponent: 森田道博
Player: 加藤正夫, Date: 1994-10-21, Rating: 3332, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 加藤正夫, Date: 1994-10-17, Rating: 3332, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 加藤正夫, Date: 1994-10-16, Rating: 3332, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 加藤正夫, Date: 1994-10-06, Rating: 3334, Black and White: 执黑, Result: 负, Opponent: 小林觉
Player: 加藤正夫, Date: 1994-09-22, Rating: 3335, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 加藤正夫, Date: 1994-09-18, Rating: 3336, Black and White: 执黑, Result: 胜, Opponent: 小县真树
Player: 加藤正夫, Date: 1994-09-18, Rating: 3336, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 加藤正夫, Date: 1994-09-17, Rating: 3336, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 加藤正夫, Date: 1994-09-15, Rating: 3336, Black and White: 执白, Result: 胜, Opponent: 羽根泰正
Player: 加藤正夫, Date: 1994-09-01, Rating: 3337, Black and White: 执白, Result: 负, Opponent: 今村俊也
Player: 加藤正夫, Date: 1994-08-25, Rating: 3338, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 加藤正夫, Date: 1994-08-18, Rating: 3339, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 加藤正夫, Date: 1994-08-04, Rating: 3340, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 加藤正夫, Date: 1994-07-28, Rating: 3341, Black and White: 执黑, Result: 胜, Opponent: 山城宏
Player: 加藤正夫, Date: 1994-07-21, Rating: 3341, Black and White: 执白, Result: 负, Opponent: 大竹英雄
Player: 加藤正夫, Date: 1994-07-20, Rating: 3341, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 加藤正夫, Date: 1994-07-14, Rating: 3342, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 加藤正夫, Date: 1994-07-07, Rating: 3342, Black and White: 执白, Result: 胜, Opponent: 片冈聪
Player: 加藤正夫, Date: 1994-06-23, Rating: 3342, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 加藤正夫, Date: 1994-06-20, Rating: 3342, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 加藤正夫, Date: 1994-06-16, Rating: 3343, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 加藤正夫, Date: 1994-06-09, Rating: 3343, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 加藤正夫, Date: 1994-06-03, Rating: 3344, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 加藤正夫, Date: 1994-05-30, Rating: 3344, Black and White: 执白, Result: 胜, Opponent: 今村俊也
Player: 加藤正夫, Date: 1994-05-26, Rating: 3344, Black and White: 执白, Result: 胜, Opponent: 金岛忠
Player: 加藤正夫, Date: 1994-05-19, Rating: 3345, Black and White: 执黑, Result: 胜, Opponent: 大竹英雄
Player: 加藤正夫, Date: 1994-04-21, Rating: 3346, Black and White: 执白, Result: 胜, Opponent: 横田茂昭
Player: 加藤正夫, Date: 1994-04-14, Rating: 3347, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 加藤正夫, Date: 1994-04-04, Rating: 3347, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 加藤正夫, Date: 1994-03-20, Rating: 3347, Black and White: 执白, Result: 负, Opponent: 大竹英雄
Player: 加藤正夫, Date: 1994-03-06, Rating: 3347, Black and White: 执白, Result: 胜, Opponent: 宫泽吾朗
Player: 加藤正夫, Date: 1994-03-03, Rating: 3348, Black and White: 执黑, Result: 胜, Opponent: 淡路修三
Player: 加藤正夫, Date: 1994-02-27, Rating: 3348, Black and White: 执白, Result: 胜, Opponent: 本田邦久
Player: 加藤正夫, Date: 1994-02-17, Rating: 3347, Black and White: 执白, Result: 胜, Opponent: 中村秀仁
Player: 加藤正夫, Date: 1994-02-03, Rating: 3347, Black and White: 执黑, Result: 胜, Opponent: 汤川光久
Player: 加藤正夫, Date: 1994-01-20, Rating: 3347, Black and White: 执黑, Result: 胜, Opponent: 宫本义久
Player: 加藤正夫, Date: 1994-01-13, Rating: 3347, Black and White: 执白, Result: 胜, Opponent: 佐藤昌晴
Player: 依田纪基, Date: 1994-12-08, Rating: 3318, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 依田纪基, Date: 1994-11-26, Rating: 3317, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 依田纪基, Date: 1994-11-14, Rating: 3317, Black and White: 执白, Result: 负, Opponent: 聂卫平
Player: 依田纪基, Date: 1994-11-10, Rating: 3317, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 依田纪基, Date: 1994-10-18, Rating: 3317, Black and White: 执白, Result: 胜, Opponent: 张秀英
Player: 依田纪基, Date: 1994-09-22, Rating: 3317, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 依田纪基, Date: 1994-09-15, Rating: 3317, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 依田纪基, Date: 1994-09-08, Rating: 3317, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 依田纪基, Date: 1994-08-25, Rating: 3317, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 依田纪基, Date: 1994-08-04, Rating: 3317, Black and White: 执白, Result: 胜, Opponent: 佐藤昌晴
Player: 依田纪基, Date: 1994-07-28, Rating: 3317, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 依田纪基, Date: 1994-07-22, Rating: 3317, Black and White: 执黑, Result: 负, Opponent: 钱宇平
Player: 依田纪基, Date: 1994-07-14, Rating: 3317, Black and White: 执黑, Result: 负, Opponent: 淡路修三
Player: 依田纪基, Date: 1994-06-22, Rating: 3317, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 依田纪基, Date: 1994-06-20, Rating: 3317, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 依田纪基, Date: 1994-06-05, Rating: 3318, Black and White: 执白, Result: 胜, Opponent: 苑田勇一
Player: 依田纪基, Date: 1994-06-02, Rating: 3318, Black and White: 执白, Result: 负, Opponent: 片冈聪
Player: 依田纪基, Date: 1994-05-18, Rating: 3318, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 依田纪基, Date: 1994-05-16, Rating: 3318, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 依田纪基, Date: 1994-05-12, Rating: 3318, Black and White: 执白, Result: 胜, Opponent: 佐藤昌晴
Player: 依田纪基, Date: 1994-04-29, Rating: 3319, Black and White: 执白, Result: 负, Opponent: 刘小光
Player: 依田纪基, Date: 1994-04-20, Rating: 3319, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 依田纪基, Date: 1994-04-18, Rating: 3319, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
