Player: 朴廷桓, Date: 2014-12-25, Rating: 3646, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 陈耀烨, Date: 2014-12-10, Rating: 3553, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 陈耀烨, Date: 2014-11-27, Rating: 3551, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 陈耀烨, Date: 2014-11-25, Rating: 3551, Black and White: 执白, Result: 胜, Opponent: 廖行文
Player: 陈耀烨, Date: 2014-11-22, Rating: 3551, Black and White: 执黑, Result: 负, Opponent: 陶欣然
Player: 陈耀烨, Date: 2014-11-17, Rating: 3551, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2014-11-11, Rating: 3550, Black and White: 执黑, Result: 胜, Opponent: 檀啸
Player: 陈耀烨, Date: 2014-11-09, Rating: 3550, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 陈耀烨, Date: 2014-10-31, Rating: 3550, Black and White: 执黑, Result: 负, Opponent: 赵晨宇
Player: 陈耀烨, Date: 2014-10-28, Rating: 3549, Black and White: 执白, Result: 负, Opponent: 许嘉阳
Player: 陈耀烨, Date: 2014-10-25, Rating: 3549, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 陈耀烨, Date: 2014-10-19, Rating: 3549, Black and White: 执黑, Result: 胜, Opponent: 胡钰函
Player: 陈耀烨, Date: 2014-10-12, Rating: 3549, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 陈耀烨, Date: 2014-10-11, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 陈耀烨, Date: 2014-10-09, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 陈耀烨, Date: 2014-09-26, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2014-09-24, Rating: 3548, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2014-09-14, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 孟泰龄
Player: 陈耀烨, Date: 2014-09-07, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 邱峻
Player: 陈耀烨, Date: 2014-09-04, Rating: 3548, Black and White: 执黑, Result: 负, Opponent: 杨鼎新
Player: 陈耀烨, Date: 2014-09-02, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 童梦成
Player: 陈耀烨, Date: 2014-08-27, Rating: 3548, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 陈耀烨, Date: 2014-08-26, Rating: 3548, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 陈耀烨, Date: 2014-08-11, Rating: 3549, Black and White: 执黑, Result: 胜, Opponent: 金成宰
Player: 陈耀烨, Date: 2014-08-10, Rating: 3549, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2014-08-09, Rating: 3549, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2014-07-28, Rating: 3550, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 陈耀烨, Date: 2014-07-24, Rating: 3550, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2014-07-22, Rating: 3550, Black and White: 执黑, Result: 胜, Opponent: 谢科
Player: 陈耀烨, Date: 2014-07-17, Rating: 3550, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 陈耀烨, Date: 2014-07-16, Rating: 3550, Black and White: 执白, Result: 胜, Opponent: 邱峻
Player: 陈耀烨, Date: 2014-07-15, Rating: 3550, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 陈耀烨, Date: 2014-07-09, Rating: 3551, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 陈耀烨, Date: 2014-07-07, Rating: 3551, Black and White: 执黑, Result: 胜, Opponent: 安冬旭
Player: 陈耀烨, Date: 2014-07-05, Rating: 3551, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 陈耀烨, Date: 2014-06-28, Rating: 3551, Black and White: 执白, Result: 负, Opponent: 檀啸
Player: 陈耀烨, Date: 2014-06-22, Rating: 3551, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 陈耀烨, Date: 2014-06-20, Rating: 3551, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 陈耀烨, Date: 2014-06-18, Rating: 3551, Black and White: 执白, Result: 胜, Opponent: 刘兆哲
Player: 陈耀烨, Date: 2014-06-14, Rating: 3552, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 陈耀烨, Date: 2014-06-11, Rating: 3552, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 陈耀烨, Date: 2014-06-09, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 安亨浚
Player: 陈耀烨, Date: 2014-06-05, Rating: 3552, Black and White: 执黑, Result: 负, Opponent: 时越
Player: 陈耀烨, Date: 2014-06-03, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 陈耀烨, Date: 2014-05-30, Rating: 3552, Black and White: 执白, Result: 负, Opponent: 朴文垚
Player: 陈耀烨, Date: 2014-05-28, Rating: 3553, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 陈耀烨, Date: 2014-05-22, Rating: 3553, Black and White: 执白, Result: 胜, Opponent: 范廷钰
Player: 陈耀烨, Date: 2014-05-18, Rating: 3553, Black and White: 执白, Result: 胜, Opponent: 孟泰龄
Player: 陈耀烨, Date: 2014-05-12, Rating: 3553, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 陈耀烨, Date: 2014-05-09, Rating: 3554, Black and White: 执白, Result: 胜, Opponent: 杨鼎新
Player: 陈耀烨, Date: 2014-05-05, Rating: 3554, Black and White: 执白, Result: 负, Opponent: 李钦诚
Player: 陈耀烨, Date: 2014-04-25, Rating: 3554, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 陈耀烨, Date: 2014-04-24, Rating: 3554, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 陈耀烨, Date: 2014-04-22, Rating: 3554, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 陈耀烨, Date: 2014-03-28, Rating: 3555, Black and White: 执白, Result: 胜, Opponent: 河野临
Player: 陈耀烨, Date: 2014-03-23, Rating: 3555, Black and White: 执黑, Result: 胜, Opponent: 卞相壹
Player: 陈耀烨, Date: 2014-03-21, Rating: 3555, Black and White: 执黑, Result: 负, Opponent: 罗玄
Player: 陈耀烨, Date: 2014-03-18, Rating: 3556, Black and White: 执黑, Result: 胜, Opponent: 金真辉
Player: 陈耀烨, Date: 2014-03-09, Rating: 3556, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 陈耀烨, Date: 2014-01-20, Rating: 3558, Black and White: 执白, Result: 负, Opponent: 芈昱廷
Player: 陈耀烨, Date: 2014-01-13, Rating: 3558, Black and White: 执黑, Result: 胜, Opponent: 杨鼎新
Player: 陈耀烨, Date: 2014-01-10, Rating: 3559, Black and White: 执黑, Result: 胜, Opponent: 范廷钰
Player: 陈耀烨, Date: 2014-01-08, Rating: 3559, Black and White: 执白, Result: 胜, Opponent: 李钦诚
Player: 陈耀烨, Date: 2014-01-05, Rating: 3559, Black and White: 执黑, Result: 负, Opponent: 安冬旭
Player: 周睿羊, Date: 2014-12-27, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 周睿羊, Date: 2014-12-25, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 周睿羊, Date: 2014-11-25, Rating: 3547, Black and White: 执白, Result: 负, Opponent: 张涛
Player: 周睿羊, Date: 2014-11-22, Rating: 3547, Black and White: 执黑, Result: 胜, Opponent: 孙腾宇
Player: 周睿羊, Date: 2014-11-19, Rating: 3547, Black and White: 执黑, Result: 负, Opponent: 连笑
Player: 周睿羊, Date: 2014-11-17, Rating: 3547, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 周睿羊, Date: 2014-11-11, Rating: 3548, Black and White: 执黑, Result: 胜, Opponent: 谢尔豪
Player: 周睿羊, Date: 2014-11-09, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 罗玄
Player: 周睿羊, Date: 2014-10-31, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 杨鼎新
Player: 周睿羊, Date: 2014-10-28, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 廖行文
Player: 周睿羊, Date: 2014-10-19, Rating: 3548, Black and White: 执黑, Result: 胜, Opponent: 陶欣然
Player: 周睿羊, Date: 2014-10-16, Rating: 3548, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 周睿羊, Date: 2014-10-14, Rating: 3548, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 周睿羊, Date: 2014-10-11, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 蔡竞
Player: 周睿羊, Date: 2014-10-09, Rating: 3548, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 周睿羊, Date: 2014-09-27, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 连笑
Player: 周睿羊, Date: 2014-09-26, Rating: 3548, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 周睿羊, Date: 2014-09-24, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 连笑
Player: 周睿羊, Date: 2014-09-23, Rating: 3548, Black and White: 执黑, Result: 负, Opponent: 连笑
Player: 周睿羊, Date: 2014-09-14, Rating: 3548, Black and White: 执黑, Result: 负, Opponent: 李东勋
Player: 周睿羊, Date: 2014-09-07, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 周睿羊, Date: 2014-09-04, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 朴文垚
Player: 周睿羊, Date: 2014-09-02, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 李钦诚
Player: 周睿羊, Date: 2014-08-30, Rating: 3548, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 周睿羊, Date: 2014-08-27, Rating: 3548, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 周睿羊, Date: 2014-08-26, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 姜升旼
Player: 周睿羊, Date: 2014-08-06, Rating: 3548, Black and White: 执黑, Result: 胜, Opponent: 李志贤
Player: 周睿羊, Date: 2014-08-05, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 金民浩
Player: 周睿羊, Date: 2014-07-28, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 周睿羊, Date: 2014-07-22, Rating: 3548, Black and White: 执黑, Result: 负, Opponent: 安成浚
Player: 周睿羊, Date: 2014-07-09, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 秦悦欣
Player: 周睿羊, Date: 2014-07-07, Rating: 3548, Black and White: 执黑, Result: 胜, Opponent: 范蕴若
Player: 周睿羊, Date: 2014-07-05, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 杨楷文
Player: 周睿羊, Date: 2014-06-28, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 周睿羊, Date: 2014-06-22, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 周睿羊, Date: 2014-06-20, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 周贺玺
Player: 周睿羊, Date: 2014-06-18, Rating: 3548, Black and White: 执黑, Result: 胜, Opponent: 邬光亚
Player: 周睿羊, Date: 2014-06-14, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 周睿羊, Date: 2014-06-09, Rating: 3549, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 周睿羊, Date: 2014-06-05, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 周睿羊, Date: 2014-06-03, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 国宇征
Player: 周睿羊, Date: 2014-05-30, Rating: 3549, Black and White: 执白, Result: 负, Opponent: 芈昱廷
Player: 周睿羊, Date: 2014-05-28, Rating: 3549, Black and White: 执黑, Result: 胜, Opponent: 钟文靖
Player: 周睿羊, Date: 2014-05-26, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 夏晨琨
Player: 周睿羊, Date: 2014-05-22, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 周睿羊, Date: 2014-05-18, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 党毅飞
Player: 周睿羊, Date: 2014-05-12, Rating: 3549, Black and White: 执黑, Result: 负, Opponent: 芈昱廷
Player: 周睿羊, Date: 2014-05-09, Rating: 3549, Black and White: 执白, Result: 负, Opponent: 邬光亚
Player: 周睿羊, Date: 2014-05-06, Rating: 3549, Black and White: 执黑, Result: 负, Opponent: 范廷钰
Player: 周睿羊, Date: 2014-05-05, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 周睿羊, Date: 2014-05-05, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 谢尔豪
Player: 周睿羊, Date: 2014-04-08, Rating: 3550, Black and White: 执白, Result: 胜, Opponent: 孙腾宇
Player: 周睿羊, Date: 2014-04-06, Rating: 3550, Black and White: 执黑, Result: 胜, Opponent: 彭立尧
Player: 周睿羊, Date: 2014-04-04, Rating: 3550, Black and White: 执黑, Result: 胜, Opponent: 邬光亚
Player: 周睿羊, Date: 2014-03-28, Rating: 3550, Black and White: 执黑, Result: 胜, Opponent: 井山裕太
Player: 周睿羊, Date: 2014-03-23, Rating: 3549, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 周睿羊, Date: 2014-03-21, Rating: 3549, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 周睿羊, Date: 2014-03-18, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 朴正祥
Player: 周睿羊, Date: 2014-02-27, Rating: 3549, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 周睿羊, Date: 2014-02-19, Rating: 3549, Black and White: 执白, Result: 负, Opponent: 邬光亚
Player: 周睿羊, Date: 2014-02-18, Rating: 3549, Black and White: 执黑, Result: 胜, Opponent: 许嘉阳
Player: 周睿羊, Date: 2014-02-17, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 周睿羊, Date: 2014-02-13, Rating: 3549, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 周睿羊, Date: 2014-02-12, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 周睿羊, Date: 2014-02-10, Rating: 3549, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 周睿羊, Date: 2014-01-19, Rating: 3550, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 周睿羊, Date: 2014-01-17, Rating: 3550, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 周睿羊, Date: 2014-01-15, Rating: 3550, Black and White: 执白, Result: 胜, Opponent: 李钦诚
Player: 连笑, Date: 2014-12-21, Rating: 3552, Black and White: 执白, Result: 负, Opponent: 陶欣然
Player: 连笑, Date: 2014-12-20, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 芈昱廷
Player: 连笑, Date: 2014-12-19, Rating: 3552, Black and White: 执黑, Result: 胜, Opponent: 严在明
Player: 连笑, Date: 2014-12-12, Rating: 3551, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 连笑, Date: 2014-12-10, Rating: 3551, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 连笑, Date: 2014-11-19, Rating: 3548, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 连笑, Date: 2014-11-17, Rating: 3548, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 连笑, Date: 2014-11-01, Rating: 3546, Black and White: 执黑, Result: 胜, Opponent: 金庭贤
Player: 连笑, Date: 2014-10-14, Rating: 3543, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 连笑, Date: 2014-10-12, Rating: 3543, Black and White: 执白, Result: 负, Opponent: 江维杰
Player: 连笑, Date: 2014-10-11, Rating: 3543, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 连笑, Date: 2014-10-03, Rating: 3541, Black and White: 执白, Result: 胜, Opponent: 王元均
Player: 连笑, Date: 2014-10-02, Rating: 3541, Black and White: 执白, Result: 负, Opponent: 李东勋
Player: 连笑, Date: 2014-10-01, Rating: 3541, Black and White: 执黑, Result: 负, Opponent: 志田达哉
Player: 连笑, Date: 2014-09-27, Rating: 3541, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 连笑, Date: 2014-09-26, Rating: 3541, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 连笑, Date: 2014-09-24, Rating: 3541, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 连笑, Date: 2014-09-23, Rating: 3540, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 连笑, Date: 2014-09-02, Rating: 3539, Black and White: 执白, Result: 负, Opponent: 范蕴若
Player: 连笑, Date: 2014-08-27, Rating: 3539, Black and White: 执白, Result: 胜, Opponent: 芮乃伟
Player: 连笑, Date: 2014-08-26, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 后藤俊午
Player: 连笑, Date: 2014-08-24, Rating: 3539, Black and White: 执白, Result: 胜, Opponent: 蔡竞
Player: 连笑, Date: 2014-08-23, Rating: 3539, Black and White: 执白, Result: 负, Opponent: 蔡竞
Player: 连笑, Date: 2014-08-21, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 蔡竞
Player: 连笑, Date: 2014-08-06, Rating: 3538, Black and White: 执白, Result: 胜, Opponent: 黄云嵩
Player: 连笑, Date: 2014-07-07, Rating: 3536, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 连笑, Date: 2014-06-20, Rating: 3535, Black and White: 执黑, Result: 负, Opponent: 杨楷文
Player: 连笑, Date: 2014-06-18, Rating: 3535, Black and White: 执白, Result: 胜, Opponent: 杨鼎新
Player: 连笑, Date: 2014-05-30, Rating: 3534, Black and White: 执黑, Result: 负, Opponent: 蔡竞
Player: 连笑, Date: 2014-05-26, Rating: 3534, Black and White: 执白, Result: 胜, Opponent: 江维杰
Player: 连笑, Date: 2014-05-11, Rating: 3533, Black and White: 执白, Result: 负, Opponent: 一力辽
Player: 连笑, Date: 2014-05-11, Rating: 3533, Black and White: 执黑, Result: 胜, Opponent: 夏晨琨
Player: 连笑, Date: 2014-05-10, Rating: 3533, Black and White: 执黑, Result: 胜, Opponent: 申真谞
Player: 连笑, Date: 2014-05-09, Rating: 3533, Black and White: 执黑, Result: 胜, Opponent: 卢卡斯珀德贝拉
Player: 连笑, Date: 2014-05-09, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 许家元
Player: 连笑, Date: 2014-05-06, Rating: 3533, Black and White: 执黑, Result: 负, Opponent: 王昊洋
Player: 连笑, Date: 2014-05-05, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 黄云嵩
Player: 连笑, Date: 2014-05-05, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 李轩豪
Player: 连笑, Date: 2014-04-28, Rating: 3533, Black and White: 执白, Result: 负, Opponent: 陈正勋
Player: 连笑, Date: 2014-04-26, Rating: 3533, Black and White: 执白, Result: 负, Opponent: 李志贤
Player: 连笑, Date: 2014-04-25, Rating: 3533, Black and White: 执黑, Result: 负, Opponent: 李元荣
Player: 连笑, Date: 2014-04-22, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 韩尚勋
Player: 连笑, Date: 2014-04-21, Rating: 3533, Black and White: 执黑, Result: 负, Opponent: 金庭贤
Player: 连笑, Date: 2014-04-19, Rating: 3533, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 连笑, Date: 2014-04-18, Rating: 3533, Black and White: 执黑, Result: 胜, Opponent: 李东勋
Player: 连笑, Date: 2014-04-12, Rating: 3533, Black and White: 执黑, Result: 胜, Opponent: 邬光亚
Player: 连笑, Date: 2014-04-10, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 连笑, Date: 2014-04-08, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 连笑, Date: 2014-04-06, Rating: 3533, Black and White: 执黑, Result: 胜, Opponent: 毛睿龙
Player: 连笑, Date: 2014-04-04, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 连笑, Date: 2014-03-26, Rating: 3533, Black and White: 执白, Result: 负, Opponent: 村川大介
Player: 连笑, Date: 2014-03-18, Rating: 3533, Black and White: 执黑, Result: 负, Opponent: 李康
Player: 连笑, Date: 2014-02-19, Rating: 3534, Black and White: 执黑, Result: 胜, Opponent: 江维杰
Player: 连笑, Date: 2014-02-18, Rating: 3534, Black and White: 执白, Result: 胜, Opponent: 蔡竞
Player: 连笑, Date: 2014-02-17, Rating: 3534, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 连笑, Date: 2014-01-15, Rating: 3534, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 连笑, Date: 2014-01-09, Rating: 3534, Black and White: 执白, Result: 胜, Opponent: 安冬旭
Player: 连笑, Date: 2014-01-07, Rating: 3534, Black and White: 执黑, Result: 胜, Opponent: 芈昱廷
Player: 连笑, Date: 2014-01-05, Rating: 3534, Black and White: 执黑, Result: 胜, Opponent: 周贺玺
Player: 柁嘉熹, Date: 2014-12-26, Rating: 3559, Black and White: 执黑, Result: 胜, Opponent: 范廷钰
Player: 柁嘉熹, Date: 2014-12-15, Rating: 3558, Black and White: 执白, Result: 胜, Opponent: 高旲赫
Player: 柁嘉熹, Date: 2014-12-14, Rating: 3558, Black and White: 执黑, Result: 胜, Opponent: 张哲豪
Player: 柁嘉熹, Date: 2014-12-13, Rating: 3558, Black and White: 执黑, Result: 负, Opponent: 濑户大树
Player: 柁嘉熹, Date: 2014-12-12, Rating: 3558, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 柁嘉熹, Date: 2014-12-11, Rating: 3558, Black and White: 执黑, Result: 胜, Opponent: 伊利亚什克辛
Player: 柁嘉熹, Date: 2014-11-27, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 柁嘉熹, Date: 2014-11-25, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 陈贤
Player: 柁嘉熹, Date: 2014-11-22, Rating: 3556, Black and White: 执黑, Result: 胜, Opponent: 崔哲瀚
Player: 柁嘉熹, Date: 2014-11-17, Rating: 3556, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 柁嘉熹, Date: 2014-11-11, Rating: 3555, Black and White: 执黑, Result: 胜, Opponent: 胡跃峰
Player: 柁嘉熹, Date: 2014-11-09, Rating: 3555, Black and White: 执白, Result: 胜, Opponent: 马逸超
Player: 柁嘉熹, Date: 2014-10-31, Rating: 3554, Black and White: 执黑, Result: 负, Opponent: 芈昱廷
Player: 柁嘉熹, Date: 2014-10-28, Rating: 3553, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 柁嘉熹, Date: 2014-10-23, Rating: 3553, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 柁嘉熹, Date: 2014-10-22, Rating: 3553, Black and White: 执黑, Result: 胜, Opponent: 一力辽
Player: 柁嘉熹, Date: 2014-10-19, Rating: 3552, Black and White: 执黑, Result: 负, Opponent: 周贺玺
Player: 柁嘉熹, Date: 2014-10-15, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 杨鼎新
Player: 柁嘉熹, Date: 2014-10-11, Rating: 3551, Black and White: 执白, Result: 负, Opponent: 杨鼎新
Player: 柁嘉熹, Date: 2014-10-09, Rating: 3551, Black and White: 执白, Result: 胜, Opponent: 范廷钰
Player: 柁嘉熹, Date: 2014-09-14, Rating: 3549, Black and White: 执黑, Result: 负, Opponent: 童梦成
Player: 柁嘉熹, Date: 2014-09-07, Rating: 3548, Black and White: 执黑, Result: 胜, Opponent: 范蕴若
Player: 柁嘉熹, Date: 2014-09-04, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 古力
Player: 柁嘉熹, Date: 2014-09-02, Rating: 3547, Black and White: 执黑, Result: 胜, Opponent: 孟泰龄
Player: 柁嘉熹, Date: 2014-08-28, Rating: 3547, Black and White: 执白, Result: 负, Opponent: 姜升旼
Player: 柁嘉熹, Date: 2014-08-27, Rating: 3547, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 柁嘉熹, Date: 2014-08-26, Rating: 3547, Black and White: 执白, Result: 胜, Opponent: 李元荣
Player: 柁嘉熹, Date: 2014-08-11, Rating: 3546, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 柁嘉熹, Date: 2014-08-10, Rating: 3546, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 柁嘉熹, Date: 2014-08-09, Rating: 3546, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 柁嘉熹, Date: 2014-07-24, Rating: 3545, Black and White: 执黑, Result: 负, Opponent: 陈时映
Player: 柁嘉熹, Date: 2014-07-22, Rating: 3544, Black and White: 执白, Result: 胜, Opponent: 毛睿龙
Player: 柁嘉熹, Date: 2014-07-17, Rating: 3544, Black and White: 执黑, Result: 负, Opponent: 芈昱廷
Player: 柁嘉熹, Date: 2014-07-16, Rating: 3544, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 柁嘉熹, Date: 2014-07-15, Rating: 3544, Black and White: 执黑, Result: 胜, Opponent: 王元均
Player: 柁嘉熹, Date: 2014-07-09, Rating: 3544, Black and White: 执白, Result: 胜, Opponent: 廖行文
Player: 柁嘉熹, Date: 2014-07-07, Rating: 3543, Black and White: 执白, Result: 负, Opponent: 江维杰
Player: 柁嘉熹, Date: 2014-07-05, Rating: 3543, Black and White: 执黑, Result: 胜, Opponent: 陶欣然
Player: 柁嘉熹, Date: 2014-06-28, Rating: 3543, Black and White: 执黑, Result: 负, Opponent: 孙腾宇
Player: 柁嘉熹, Date: 2014-06-22, Rating: 3542, Black and White: 执白, Result: 胜, Opponent: 党毅飞
Player: 柁嘉熹, Date: 2014-06-18, Rating: 3542, Black and White: 执白, Result: 负, Opponent: 唐韦星
Player: 柁嘉熹, Date: 2014-06-14, Rating: 3542, Black and White: 执黑, Result: 胜, Opponent: 芈昱廷
Player: 柁嘉熹, Date: 2014-06-11, Rating: 3542, Black and White: 执白, Result: 胜, Opponent: 卞相壹
Player: 柁嘉熹, Date: 2014-06-09, Rating: 3542, Black and White: 执黑, Result: 胜, Opponent: 伊田笃史
Player: 柁嘉熹, Date: 2014-06-05, Rating: 3541, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 柁嘉熹, Date: 2014-06-03, Rating: 3541, Black and White: 执黑, Result: 胜, Opponent: 周贺玺
Player: 柁嘉熹, Date: 2014-05-30, Rating: 3541, Black and White: 执黑, Result: 负, Opponent: 古灵益
Player: 柁嘉熹, Date: 2014-05-28, Rating: 3540, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 柁嘉熹, Date: 2014-05-22, Rating: 3540, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 柁嘉熹, Date: 2014-05-18, Rating: 3539, Black and White: 执黑, Result: 胜, Opponent: 童梦成
Player: 柁嘉熹, Date: 2014-05-12, Rating: 3539, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 柁嘉熹, Date: 2014-05-09, Rating: 3539, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 柁嘉熹, Date: 2014-05-06, Rating: 3538, Black and White: 执白, Result: 负, Opponent: 李喆
Player: 柁嘉熹, Date: 2014-05-05, Rating: 3538, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
