Player: 柯洁, Date: 2017-01-01, Rating: 3695, Black and White: 执白, Result: 负, Opponent: 申旻埈
Player: 辜梓豪, Date: 2016-11-24, Rating: 3574, Black and White: 执白, Result: 胜, Opponent: 谢科
Player: 辜梓豪, Date: 2016-11-24, Rating: 3574, Black and White: 执黑, Result: 胜, Opponent: 廖元赫
Player: 辜梓豪, Date: 2016-11-21, Rating: 3574, Black and White: 执黑, Result: 胜, Opponent: 芈昱廷
Player: 辜梓豪, Date: 2016-11-18, Rating: 3574, Black and White: 执白, Result: 胜, Opponent: 檀啸
Player: 辜梓豪, Date: 2016-11-14, Rating: 3573, Black and White: 执白, Result: 负, Opponent: 范胤
Player: 辜梓豪, Date: 2016-11-04, Rating: 3572, Black and White: 执白, Result: 胜, Opponent: 许嘉阳
Player: 辜梓豪, Date: 2016-10-28, Rating: 3571, Black and White: 执白, Result: 胜, Opponent: 范廷钰
Player: 辜梓豪, Date: 2016-10-10, Rating: 3569, Black and White: 执黑, Result: 负, Opponent: 周贺玺
Player: 辜梓豪, Date: 2016-10-08, Rating: 3569, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 辜梓豪, Date: 2016-09-25, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 孙喆
Player: 辜梓豪, Date: 2016-09-24, Rating: 3568, Black and White: 执黑, Result: 负, Opponent: 黄宰渊
Player: 辜梓豪, Date: 2016-09-23, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 林士勋
Player: 辜梓豪, Date: 2016-09-12, Rating: 3567, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 辜梓豪, Date: 2016-09-10, Rating: 3567, Black and White: 执黑, Result: 胜, Opponent: 廖元赫
Player: 辜梓豪, Date: 2016-08-23, Rating: 3565, Black and White: 执黑, Result: 负, Opponent: 杨鼎新
Player: 辜梓豪, Date: 2016-08-22, Rating: 3565, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 辜梓豪, Date: 2016-07-20, Rating: 3563, Black and White: 执白, Result: 负, Opponent: 童梦成
Player: 辜梓豪, Date: 2016-07-18, Rating: 3563, Black and White: 执黑, Result: 胜, Opponent: 安成浚
Player: 辜梓豪, Date: 2016-07-04, Rating: 3562, Black and White: 执黑, Result: 胜, Opponent: 李铭
Player: 辜梓豪, Date: 2016-06-28, Rating: 3562, Black and White: 执白, Result: 负, Opponent: 廖行文
Player: 辜梓豪, Date: 2016-06-25, Rating: 3562, Black and White: 执黑, Result: 负, Opponent: 唐韦星
Player: 辜梓豪, Date: 2016-06-20, Rating: 3561, Black and White: 执黑, Result: 负, Opponent: 童梦成
Player: 辜梓豪, Date: 2016-06-16, Rating: 3561, Black and White: 执黑, Result: 负, Opponent: 檀啸
Player: 辜梓豪, Date: 2016-06-08, Rating: 3561, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 辜梓豪, Date: 2016-06-06, Rating: 3562, Black and White: 执黑, Result: 胜, Opponent: 范胤
Player: 辜梓豪, Date: 2016-06-04, Rating: 3562, Black and White: 执白, Result: 胜, Opponent: 连笑
Player: 辜梓豪, Date: 2016-06-04, Rating: 3562, Black and White: 执黑, Result: 负, Opponent: 李钦诚
Player: 辜梓豪, Date: 2016-06-03, Rating: 3562, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 辜梓豪, Date: 2016-06-03, Rating: 3562, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 辜梓豪, Date: 2016-05-26, Rating: 3561, Black and White: 执黑, Result: 胜, Opponent: 崔哲瀚
Player: 辜梓豪, Date: 2016-05-22, Rating: 3561, Black and White: 执白, Result: 胜, Opponent: 彭立尧
Player: 辜梓豪, Date: 2016-05-20, Rating: 3561, Black and White: 执黑, Result: 负, Opponent: 芈昱廷
Player: 辜梓豪, Date: 2016-05-18, Rating: 3561, Black and White: 执白, Result: 胜, Opponent: 刘曦
Player: 辜梓豪, Date: 2016-05-16, Rating: 3561, Black and White: 执黑, Result: 胜, Opponent: 丁世雄
Player: 辜梓豪, Date: 2016-05-09, Rating: 3561, Black and White: 执黑, Result: 胜, Opponent: 金志锡
Player: 辜梓豪, Date: 2016-05-07, Rating: 3561, Black and White: 执白, Result: 胜, Opponent: 李钦诚
Player: 辜梓豪, Date: 2016-04-30, Rating: 3560, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 辜梓豪, Date: 2016-04-13, Rating: 3559, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 辜梓豪, Date: 2016-04-11, Rating: 3559, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 辜梓豪, Date: 2016-04-02, Rating: 3559, Black and White: 执黑, Result: 负, Opponent: 金庭贤
Player: 辜梓豪, Date: 2016-03-28, Rating: 3559, Black and White: 执白, Result: 胜, Opponent: 河野临
Player: 辜梓豪, Date: 2016-03-26, Rating: 3559, Black and White: 执黑, Result: 胜, Opponent: 许皓鋐
Player: 辜梓豪, Date: 2016-03-23, Rating: 3559, Black and White: 执白, Result: 负, Opponent: 邬光亚
Player: 辜梓豪, Date: 2016-03-21, Rating: 3559, Black and White: 执白, Result: 胜, Opponent: 蔡竞
Player: 辜梓豪, Date: 2016-03-19, Rating: 3559, Black and White: 执黑, Result: 胜, Opponent: 范廷钰
Player: 辜梓豪, Date: 2016-01-17, Rating: 3558, Black and White: 执白, Result: 负, Opponent: 廖行文
Player: 辜梓豪, Date: 2016-01-15, Rating: 3558, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 周睿羊, Date: 2016-12-26, Rating: 3555, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 周睿羊, Date: 2016-12-24, Rating: 3555, Black and White: 执黑, Result: 胜, Opponent: 范胤
Player: 周睿羊, Date: 2016-12-03, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 孟泰龄
Player: 周睿羊, Date: 2016-12-01, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 芈昱廷
Player: 周睿羊, Date: 2016-11-21, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 檀啸
Player: 周睿羊, Date: 2016-11-18, Rating: 3557, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 周睿羊, Date: 2016-11-16, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 周睿羊, Date: 2016-11-14, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 彭立尧
Player: 周睿羊, Date: 2016-11-12, Rating: 3557, Black and White: 执黑, Result: 负, Opponent: 时越
Player: 周睿羊, Date: 2016-11-10, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 韩升周
Player: 周睿羊, Date: 2016-11-08, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 周睿羊, Date: 2016-11-06, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 秦悦欣
Player: 周睿羊, Date: 2016-11-04, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 周贺玺
Player: 周睿羊, Date: 2016-10-31, Rating: 3557, Black and White: 执黑, Result: 负, Opponent: 胡跃峰
Player: 周睿羊, Date: 2016-10-10, Rating: 3557, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 周睿羊, Date: 2016-10-08, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 邬光亚
Player: 周睿羊, Date: 2016-10-06, Rating: 3557, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 周睿羊, Date: 2016-10-04, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 卞相壹
Player: 周睿羊, Date: 2016-09-12, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 廖元赫
Player: 周睿羊, Date: 2016-09-10, Rating: 3557, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 周睿羊, Date: 2016-09-07, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 周睿羊, Date: 2016-09-06, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 周睿羊, Date: 2016-08-22, Rating: 3556, Black and White: 执黑, Result: 负, Opponent: 范廷钰
Player: 周睿羊, Date: 2016-08-18, Rating: 3556, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 周睿羊, Date: 2016-08-05, Rating: 3556, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 周睿羊, Date: 2016-08-04, Rating: 3556, Black and White: 执白, Result: 胜, Opponent: 陈诗渊
Player: 周睿羊, Date: 2016-07-04, Rating: 3556, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 周睿羊, Date: 2016-06-25, Rating: 3556, Black and White: 执白, Result: 胜, Opponent: 童梦成
Player: 周睿羊, Date: 2016-06-20, Rating: 3556, Black and White: 执白, Result: 负, Opponent: 檀啸
Player: 周睿羊, Date: 2016-06-16, Rating: 3556, Black and White: 执白, Result: 胜, Opponent: 申真谞
Player: 周睿羊, Date: 2016-06-06, Rating: 3556, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 周睿羊, Date: 2016-06-03, Rating: 3555, Black and White: 执黑, Result: 负, Opponent: 毛睿龙
Player: 周睿羊, Date: 2016-06-01, Rating: 3555, Black and White: 执黑, Result: 胜, Opponent: 李东勋
Player: 周睿羊, Date: 2016-05-30, Rating: 3555, Black and White: 执白, Result: 胜, Opponent: 村川大介
Player: 周睿羊, Date: 2016-05-22, Rating: 3555, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 周睿羊, Date: 2016-05-18, Rating: 3555, Black and White: 执白, Result: 负, Opponent: 李钦诚
Player: 周睿羊, Date: 2016-05-16, Rating: 3555, Black and White: 执白, Result: 胜, Opponent: 孙腾宇
Player: 周睿羊, Date: 2016-05-11, Rating: 3555, Black and White: 执白, Result: 负, Opponent: 夏晨琨
Player: 周睿羊, Date: 2016-05-09, Rating: 3555, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 周睿羊, Date: 2016-04-30, Rating: 3555, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 周睿羊, Date: 2016-04-13, Rating: 3556, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 周睿羊, Date: 2016-04-11, Rating: 3556, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 周睿羊, Date: 2016-04-05, Rating: 3556, Black and White: 执黑, Result: 胜, Opponent: 洪性志
Player: 周睿羊, Date: 2016-04-04, Rating: 3556, Black and White: 执白, Result: 胜, Opponent: 崔明勋
Player: 周睿羊, Date: 2016-04-01, Rating: 3556, Black and White: 执白, Result: 胜, Opponent: 柳秀沆
Player: 周睿羊, Date: 2016-03-28, Rating: 3556, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 周睿羊, Date: 2016-03-21, Rating: 3556, Black and White: 执黑, Result: 负, Opponent: 范蕴若
Player: 周睿羊, Date: 2016-03-19, Rating: 3556, Black and White: 执黑, Result: 胜, Opponent: 黄云嵩
Player: 周睿羊, Date: 2016-03-01, Rating: 3556, Black and White: 执黑, Result: 胜, Opponent: 林立祥
Player: 周睿羊, Date: 2016-02-29, Rating: 3556, Black and White: 执白, Result: 胜, Opponent: 六浦雄太
Player: 周睿羊, Date: 2016-02-28, Rating: 3556, Black and White: 执白, Result: 胜, Opponent: 李立言
Player: 周睿羊, Date: 2016-02-27, Rating: 3556, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 周睿羊, Date: 2016-02-26, Rating: 3556, Black and White: 执白, Result: 胜, Opponent: 阿里贾巴林
Player: 周睿羊, Date: 2016-01-18, Rating: 3557, Black and White: 执白, Result: 负, Opponent: 芈昱廷
Player: 周睿羊, Date: 2016-01-16, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 周睿羊, Date: 2016-01-15, Rating: 3557, Black and White: 执黑, Result: 负, Opponent: 陶欣然
Player: 檀啸, Date: 2016-12-26, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 许嘉阳
Player: 檀啸, Date: 2016-12-24, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 李钦诚
Player: 檀啸, Date: 2016-12-22, Rating: 3552, Black and White: 执黑, Result: 胜, Opponent: 辜梓豪
Player: 檀啸, Date: 2016-12-20, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 檀啸, Date: 2016-12-03, Rating: 3552, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 檀啸, Date: 2016-12-01, Rating: 3552, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 檀啸, Date: 2016-11-21, Rating: 3551, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 檀啸, Date: 2016-11-18, Rating: 3551, Black and White: 执黑, Result: 负, Opponent: 辜梓豪
Player: 檀啸, Date: 2016-11-12, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 檀啸, Date: 2016-11-10, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 金起用
Player: 檀啸, Date: 2016-11-08, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 许嘉阳
Player: 檀啸, Date: 2016-11-06, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 吴震宇
Player: 檀啸, Date: 2016-11-04, Rating: 3551, Black and White: 执黑, Result: 负, Opponent: 连笑
Player: 檀啸, Date: 2016-10-28, Rating: 3551, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 檀啸, Date: 2016-10-18, Rating: 3551, Black and White: 执黑, Result: 负, Opponent: 黄云嵩
Player: 檀啸, Date: 2016-10-08, Rating: 3551, Black and White: 执白, Result: 负, Opponent: 谢尔豪
Player: 檀啸, Date: 2016-10-06, Rating: 3551, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 檀啸, Date: 2016-10-04, Rating: 3551, Black and White: 执白, Result: 胜, Opponent: 姜升旼
Player: 檀啸, Date: 2016-09-12, Rating: 3551, Black and White: 执黑, Result: 负, Opponent: 黄云嵩
Player: 檀啸, Date: 2016-09-10, Rating: 3551, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 檀啸, Date: 2016-09-07, Rating: 3551, Black and White: 执白, Result: 胜, Opponent: 夏晨琨
Player: 檀啸, Date: 2016-09-06, Rating: 3552, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 檀啸, Date: 2016-08-23, Rating: 3552, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 檀啸, Date: 2016-08-22, Rating: 3552, Black and White: 执黑, Result: 胜, Opponent: 邬光亚
Player: 檀啸, Date: 2016-07-20, Rating: 3551, Black and White: 执白, Result: 胜, Opponent: 孟泰龄
Player: 檀啸, Date: 2016-07-04, Rating: 3551, Black and White: 执黑, Result: 胜, Opponent: 柯洁
Player: 檀啸, Date: 2016-06-25, Rating: 3550, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 檀啸, Date: 2016-06-20, Rating: 3550, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 檀啸, Date: 2016-06-16, Rating: 3549, Black and White: 执白, Result: 胜, Opponent: 辜梓豪
Player: 檀啸, Date: 2016-06-03, Rating: 3548, Black and White: 执白, Result: 负, Opponent: 孙腾宇
Player: 檀啸, Date: 2016-05-22, Rating: 3547, Black and White: 执黑, Result: 负, Opponent: 李钦诚
Player: 檀啸, Date: 2016-05-20, Rating: 3547, Black and White: 执黑, Result: 负, Opponent: 李钦诚
Player: 檀啸, Date: 2016-05-18, Rating: 3547, Black and White: 执黑, Result: 胜, Opponent: 杨鼎新
Player: 檀啸, Date: 2016-05-16, Rating: 3547, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 檀啸, Date: 2016-05-09, Rating: 3546, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 檀啸, Date: 2016-04-30, Rating: 3546, Black and White: 执黑, Result: 胜, Opponent: 唐韦星
Player: 檀啸, Date: 2016-04-13, Rating: 3545, Black and White: 执白, Result: 胜, Opponent: 赵晨宇
Player: 檀啸, Date: 2016-04-11, Rating: 3545, Black and White: 执白, Result: 负, Opponent: 金志锡
Player: 檀啸, Date: 2016-03-28, Rating: 3544, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 檀啸, Date: 2016-03-26, Rating: 3544, Black and White: 执白, Result: 胜, Opponent: 一力辽
Player: 檀啸, Date: 2016-03-19, Rating: 3544, Black and White: 执白, Result: 负, Opponent: 童梦成
Player: 檀啸, Date: 2016-03-08, Rating: 3543, Black and White: 执黑, Result: 负, Opponent: 陶欣然
Player: 檀啸, Date: 2016-03-07, Rating: 3543, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 檀啸, Date: 2016-01-15, Rating: 3541, Black and White: 执黑, Result: 负, Opponent: 孟泰龄
Player: 朴永训, Date: 2016-12-22, Rating: 3520, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 朴永训, Date: 2016-12-20, Rating: 3520, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 朴永训, Date: 2016-11-03, Rating: 3520, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 朴永训, Date: 2016-10-13, Rating: 3521, Black and White: 执黑, Result: 负, Opponent: 朴进率
Player: 朴永训, Date: 2016-10-09, Rating: 3521, Black and White: 执白, Result: 负, Opponent: 申旻埈
Player: 朴永训, Date: 2016-09-29, Rating: 3522, Black and White: 执黑, Result: 胜, Opponent: 尹灿熙
Player: 朴永训, Date: 2016-09-16, Rating: 3522, Black and White: 执黑, Result: 胜, Opponent: 李昌锡
Player: 朴永训, Date: 2016-09-03, Rating: 3523, Black and White: 执白, Result: 负, Opponent: 崔宰荣
Player: 朴永训, Date: 2016-08-26, Rating: 3523, Black and White: 执白, Result: 胜, Opponent: 金秀勇
Player: 朴永训, Date: 2016-08-19, Rating: 3524, Black and White: 执白, Result: 胜, Opponent: 洪性志
Player: 朴永训, Date: 2016-08-13, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 白洪淅
Player: 朴永训, Date: 2016-07-31, Rating: 3525, Black and White: 执白, Result: 负, Opponent: 金明训
Player: 朴永训, Date: 2016-07-27, Rating: 3525, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 朴永训, Date: 2016-07-25, Rating: 3525, Black and White: 执黑, Result: 胜, Opponent: 许映皓
Player: 朴永训, Date: 2016-07-21, Rating: 3525, Black and White: 执黑, Result: 胜, Opponent: 李浩范
Player: 朴永训, Date: 2016-07-18, Rating: 3526, Black and White: 执黑, Result: 负, Opponent: 胡钰函
Player: 朴永训, Date: 2016-07-16, Rating: 3526, Black and White: 执白, Result: 胜, Opponent: 平田智也
Player: 朴永训, Date: 2016-07-10, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 卞相壹
Player: 朴永训, Date: 2016-06-30, Rating: 3527, Black and White: 执黑, Result: 负, Opponent: 陈正勋
Player: 朴永训, Date: 2016-06-28, Rating: 3527, Black and White: 执白, Result: 胜, Opponent: 夏晨琨
Player: 朴永训, Date: 2016-06-25, Rating: 3527, Black and White: 执白, Result: 胜, Opponent: 安成浚
Player: 朴永训, Date: 2016-06-24, Rating: 3527, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 朴永训, Date: 2016-06-23, Rating: 3527, Black and White: 执白, Result: 负, Opponent: 韩晗
Player: 朴永训, Date: 2016-06-20, Rating: 3528, Black and White: 执黑, Result: 胜, Opponent: 毛睿龙
Player: 朴永训, Date: 2016-06-18, Rating: 3528, Black and White: 执白, Result: 胜, Opponent: 邱峻
Player: 朴永训, Date: 2016-06-10, Rating: 3529, Black and White: 执黑, Result: 胜, Opponent: 崔宰荣
Player: 朴永训, Date: 2016-06-04, Rating: 3529, Black and White: 执白, Result: 胜, Opponent: 朴珉奎
Player: 朴永训, Date: 2016-06-01, Rating: 3529, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 朴永训, Date: 2016-05-30, Rating: 3529, Black and White: 执白, Result: 胜, Opponent: 赵晨宇
Player: 朴永训, Date: 2016-05-25, Rating: 3530, Black and White: 执黑, Result: 胜, Opponent: 丁烈
Player: 朴永训, Date: 2016-05-21, Rating: 3530, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 朴永训, Date: 2016-04-27, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 朴永训, Date: 2016-04-22, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 河野临
Player: 朴永训, Date: 2016-04-20, Rating: 3532, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 朴永训, Date: 2016-03-28, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 朴永训, Date: 2016-03-26, Rating: 3534, Black and White: 执白, Result: 胜, Opponent: 江鸣久
Player: 朴永训, Date: 2016-03-22, Rating: 3534, Black and White: 执白, Result: 胜, Opponent: 洪性志
Player: 朴永训, Date: 2016-03-21, Rating: 3534, Black and White: 执黑, Result: 负, Opponent: 尹灿熙
Player: 朴永训, Date: 2016-03-17, Rating: 3534, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 朴永训, Date: 2016-03-13, Rating: 3534, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 朴永训, Date: 2016-02-28, Rating: 3535, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 朴永训, Date: 2016-02-26, Rating: 3536, Black and White: 执白, Result: 胜, Opponent: 金起用
Player: 朴永训, Date: 2016-02-04, Rating: 3537, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 朴永训, Date: 2016-02-03, Rating: 3537, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 朴永训, Date: 2016-02-01, Rating: 3537, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 唐韦星, Date: 2016-12-24, Rating: 3529, Black and White: 执黑, Result: 负, Opponent: 杨鼎新
Player: 唐韦星, Date: 2016-12-03, Rating: 3529, Black and White: 执白, Result: 负, Opponent: 江维杰
Player: 唐韦星, Date: 2016-12-01, Rating: 3529, Black and White: 执黑, Result: 负, Opponent: 孙腾宇
Player: 唐韦星, Date: 2016-11-24, Rating: 3529, Black and White: 执黑, Result: 负, Opponent: 童梦成
Player: 唐韦星, Date: 2016-11-18, Rating: 3529, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 唐韦星, Date: 2016-11-08, Rating: 3530, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 唐韦星, Date: 2016-11-06, Rating: 3530, Black and White: 执白, Result: 胜, Opponent: 许映皓
Player: 唐韦星, Date: 2016-10-26, Rating: 3531, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 唐韦星, Date: 2016-10-24, Rating: 3531, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 唐韦星, Date: 2016-10-22, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 唐韦星, Date: 2016-10-10, Rating: 3531, Black and White: 执黑, Result: 胜, Opponent: 童梦成
Player: 唐韦星, Date: 2016-10-08, Rating: 3531, Black and White: 执白, Result: 胜, Opponent: 李轩豪
Player: 唐韦星, Date: 2016-10-06, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 唐韦星, Date: 2016-10-04, Rating: 3531, Black and White: 执黑, Result: 胜, Opponent: 范廷钰
Player: 唐韦星, Date: 2016-09-12, Rating: 3531, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 唐韦星, Date: 2016-09-10, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 时越
Player: 唐韦星, Date: 2016-09-08, Rating: 3531, Black and White: 执白, Result: 胜, Opponent: 伊田笃史
Player: 唐韦星, Date: 2016-09-07, Rating: 3531, Black and White: 执白, Result: 胜, Opponent: 鲁佳
Player: 唐韦星, Date: 2016-09-06, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 姜升旼
Player: 唐韦星, Date: 2016-08-22, Rating: 3532, Black and White: 执白, Result: 负, Opponent: 黄云嵩
Player: 唐韦星, Date: 2016-08-19, Rating: 3532, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 唐韦星, Date: 2016-08-18, Rating: 3532, Black and White: 执白, Result: 胜, Opponent: 芈昱廷
Player: 唐韦星, Date: 2016-08-18, Rating: 3532, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 唐韦星, Date: 2016-08-12, Rating: 3532, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 唐韦星, Date: 2016-08-10, Rating: 3532, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 唐韦星, Date: 2016-07-17, Rating: 3531, Black and White: 执黑, Result: 胜, Opponent: 柯洁
Player: 唐韦星, Date: 2016-07-16, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 周俊勋
Player: 唐韦星, Date: 2016-07-15, Rating: 3531, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 唐韦星, Date: 2016-07-10, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 唐韦星, Date: 2016-07-09, Rating: 3531, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 唐韦星, Date: 2016-07-04, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 唐韦星, Date: 2016-06-30, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 唐韦星, Date: 2016-06-28, Rating: 3531, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 唐韦星, Date: 2016-06-25, Rating: 3531, Black and White: 执白, Result: 胜, Opponent: 辜梓豪
Player: 唐韦星, Date: 2016-06-20, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 唐韦星, Date: 2016-06-16, Rating: 3531, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 唐韦星, Date: 2016-06-14, Rating: 3531, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 唐韦星, Date: 2016-06-12, Rating: 3531, Black and White: 执白, Result: 负, Opponent: 时越
Player: 唐韦星, Date: 2016-06-10, Rating: 3531, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 唐韦星, Date: 2016-06-06, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 唐韦星, Date: 2016-06-03, Rating: 3531, Black and White: 执黑, Result: 负, Opponent: 辜梓豪
Player: 唐韦星, Date: 2016-06-01, Rating: 3531, Black and White: 执黑, Result: 胜, Opponent: 胡跃峰
Player: 唐韦星, Date: 2016-05-22, Rating: 3531, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 唐韦星, Date: 2016-05-20, Rating: 3531, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 唐韦星, Date: 2016-05-18, Rating: 3531, Black and White: 执白, Result: 胜, Opponent: 范蕴若
Player: 唐韦星, Date: 2016-05-16, Rating: 3531, Black and White: 执白, Result: 胜, Opponent: 秦悦欣
Player: 唐韦星, Date: 2016-05-09, Rating: 3532, Black and White: 执黑, Result: 负, Opponent: 芈昱廷
Player: 唐韦星, Date: 2016-05-06, Rating: 3532, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 唐韦星, Date: 2016-04-30, Rating: 3532, Black and White: 执白, Result: 负, Opponent: 檀啸
Player: 唐韦星, Date: 2016-04-24, Rating: 3532, Black and White: 执黑, Result: 胜, Opponent: 金志锡
Player: 唐韦星, Date: 2016-04-22, Rating: 3533, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 唐韦星, Date: 2016-04-20, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 唐韦星, Date: 2016-04-17, Rating: 3533, Black and White: 执白, Result: 负, Opponent: 陈耀烨
