Player: 柯洁, Date: 2017-01-01, Rating: 3694, Black and White: 执白, Result: 负, Opponent: 申旻埈
Player: 金志锡, Date: 2016-04-22, Rating: 3575, Black and White: 执白, Result: 胜, Opponent: 芈昱廷
Player: 金志锡, Date: 2016-04-20, Rating: 3575, Black and White: 执白, Result: 胜, Opponent: 连笑
Player: 金志锡, Date: 2016-04-13, Rating: 3575, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 金志锡, Date: 2016-04-11, Rating: 3575, Black and White: 执黑, Result: 胜, Opponent: 檀啸
Player: 金志锡, Date: 2016-03-30, Rating: 3575, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 金志锡, Date: 2016-03-28, Rating: 3575, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 金志锡, Date: 2016-03-26, Rating: 3575, Black and White: 执黑, Result: 胜, Opponent: 伊利亚什克辛
Player: 金志锡, Date: 2016-03-18, Rating: 3574, Black and White: 执黑, Result: 负, Opponent: 李东勋
Player: 金志锡, Date: 2016-03-01, Rating: 3574, Black and White: 执白, Result: 胜, Opponent: 伊利亚什克辛
Player: 金志锡, Date: 2016-02-29, Rating: 3574, Black and White: 执黑, Result: 胜, Opponent: 林士勋
Player: 金志锡, Date: 2016-02-28, Rating: 3574, Black and White: 执白, Result: 胜, Opponent: 芝野虎丸
Player: 金志锡, Date: 2016-02-27, Rating: 3574, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 金志锡, Date: 2016-02-26, Rating: 3574, Black and White: 执黑, Result: 胜, Opponent: 吕皓钧
Player: 金志锡, Date: 2016-02-16, Rating: 3573, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 金志锡, Date: 2016-02-12, Rating: 3573, Black and White: 执白, Result: 胜, Opponent: 李浩范
Player: 井山裕太, Date: 2016-12-25, Rating: 3559, Black and White: 执黑, Result: 胜, Opponent: 余正麒
Player: 井山裕太, Date: 2016-12-12, Rating: 3558, Black and White: 执白, Result: 胜, Opponent: 一力辽
Player: 井山裕太, Date: 2016-12-05, Rating: 3558, Black and White: 执白, Result: 胜, Opponent: 坂井秀至
Player: 井山裕太, Date: 2016-12-01, Rating: 3558, Black and White: 执黑, Result: 胜, Opponent: 一力辽
Player: 井山裕太, Date: 2016-11-18, Rating: 3558, Black and White: 执白, Result: 胜, Opponent: 余正麒
Player: 井山裕太, Date: 2016-11-11, Rating: 3557, Black and White: 执白, Result: 负, Opponent: 一力辽
Player: 井山裕太, Date: 2016-11-07, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 余正麒
Player: 井山裕太, Date: 2016-11-02, Rating: 3557, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-10-26, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-10-23, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 井山裕太, Date: 2016-10-21, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 一力辽
Player: 井山裕太, Date: 2016-10-17, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 余正麒
Player: 井山裕太, Date: 2016-10-12, Rating: 3557, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-10-04, Rating: 3556, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-09-20, Rating: 3555, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-09-14, Rating: 3555, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-08-30, Rating: 3555, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-08-01, Rating: 3556, Black and White: 执黑, Result: 负, Opponent: 一力辽
Player: 井山裕太, Date: 2016-07-28, Rating: 3556, Black and White: 执黑, Result: 胜, Opponent: 村川大介
Player: 井山裕太, Date: 2016-07-21, Rating: 3556, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 井山裕太, Date: 2016-07-18, Rating: 3556, Black and White: 执白, Result: 胜, Opponent: 村川大介
Player: 井山裕太, Date: 2016-07-11, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 许家元
Player: 井山裕太, Date: 2016-06-29, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-06-25, Rating: 3557, Black and White: 执黑, Result: 胜, Opponent: 村川大介
Player: 井山裕太, Date: 2016-06-13, Rating: 3558, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-06-06, Rating: 3558, Black and White: 执黑, Result: 胜, Opponent: 伊田笃史
Player: 井山裕太, Date: 2016-06-02, Rating: 3558, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-05-23, Rating: 3558, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-05-19, Rating: 3558, Black and White: 执白, Result: 胜, Opponent: 金秀俊
Player: 井山裕太, Date: 2016-05-09, Rating: 3558, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 井山裕太, Date: 2016-04-20, Rating: 3558, Black and White: 执黑, Result: 胜, Opponent: 伊田笃史
Player: 井山裕太, Date: 2016-04-18, Rating: 3559, Black and White: 执白, Result: 胜, Opponent: 余正麒
Player: 井山裕太, Date: 2016-04-14, Rating: 3559, Black and White: 执白, Result: 负, Opponent: 伊田笃史
Player: 井山裕太, Date: 2016-03-23, Rating: 3559, Black and White: 执黑, Result: 胜, Opponent: 伊田笃史
Player: 井山裕太, Date: 2016-03-19, Rating: 3559, Black and White: 执黑, Result: 负, Opponent: 许家元
Player: 井山裕太, Date: 2016-03-08, Rating: 3560, Black and White: 执白, Result: 胜, Opponent: 伊田笃史
Player: 井山裕太, Date: 2016-03-04, Rating: 3560, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 井山裕太, Date: 2016-02-17, Rating: 3561, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 井山裕太, Date: 2016-02-07, Rating: 3562, Black and White: 执白, Result: 负, Opponent: 河野临
Player: 井山裕太, Date: 2016-02-01, Rating: 3562, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 井山裕太, Date: 2016-01-28, Rating: 3563, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 井山裕太, Date: 2016-01-21, Rating: 3563, Black and White: 执黑, Result: 胜, Opponent: 余正麒
Player: 井山裕太, Date: 2016-01-14, Rating: 3564, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 井山裕太, Date: 2016-01-07, Rating: 3564, Black and White: 执黑, Result: 胜, Opponent: 今村俊也
Player: 柁嘉熹, Date: 2016-12-26, Rating: 3577, Black and White: 执黑, Result: 负, Opponent: 孟泰龄
Player: 柁嘉熹, Date: 2016-12-20, Rating: 3577, Black and White: 执黑, Result: 负, Opponent: 檀啸
Player: 柁嘉熹, Date: 2016-12-08, Rating: 3578, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 柁嘉熹, Date: 2016-12-07, Rating: 3578, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 柁嘉熹, Date: 2016-12-06, Rating: 3579, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 柁嘉熹, Date: 2016-12-03, Rating: 3579, Black and White: 执黑, Result: 胜, Opponent: 党毅飞
Player: 柁嘉熹, Date: 2016-12-01, Rating: 3579, Black and White: 执白, Result: 胜, Opponent: 夏晨琨
Player: 柁嘉熹, Date: 2016-11-21, Rating: 3580, Black and White: 执黑, Result: 胜, Opponent: 谢尔豪
Player: 柁嘉熹, Date: 2016-11-18, Rating: 3580, Black and White: 执白, Result: 胜, Opponent: 刘曦
Player: 柁嘉熹, Date: 2016-11-12, Rating: 3580, Black and White: 执黑, Result: 负, Opponent: 檀啸
Player: 柁嘉熹, Date: 2016-11-04, Rating: 3581, Black and White: 执黑, Result: 负, Opponent: 李康
Player: 柁嘉熹, Date: 2016-11-02, Rating: 3581, Black and White: 执黑, Result: 胜, Opponent: 范蕴若
Player: 柁嘉熹, Date: 2016-11-01, Rating: 3581, Black and White: 执黑, Result: 负, Opponent: 范蕴若
Player: 柁嘉熹, Date: 2016-10-31, Rating: 3581, Black and White: 执白, Result: 胜, Opponent: 范蕴若
Player: 柁嘉熹, Date: 2016-10-28, Rating: 3582, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 柁嘉熹, Date: 2016-10-24, Rating: 3582, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 柁嘉熹, Date: 2016-10-22, Rating: 3582, Black and White: 执白, Result: 胜, Opponent: 连笑
Player: 柁嘉熹, Date: 2016-10-14, Rating: 3582, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 柁嘉熹, Date: 2016-10-12, Rating: 3582, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 柁嘉熹, Date: 2016-10-10, Rating: 3582, Black and White: 执白, Result: 胜, Opponent: 江维杰
Player: 柁嘉熹, Date: 2016-10-08, Rating: 3582, Black and White: 执白, Result: 胜, Opponent: 辜梓豪
Player: 柁嘉熹, Date: 2016-10-06, Rating: 3582, Black and White: 执黑, Result: 胜, Opponent: 檀啸
Player: 柁嘉熹, Date: 2016-10-04, Rating: 3582, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 柁嘉熹, Date: 2016-09-12, Rating: 3582, Black and White: 执黑, Result: 胜, Opponent: 张涛
Player: 柁嘉熹, Date: 2016-09-10, Rating: 3582, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 柁嘉熹, Date: 2016-09-08, Rating: 3582, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 柁嘉熹, Date: 2016-09-07, Rating: 3581, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 柁嘉熹, Date: 2016-09-06, Rating: 3581, Black and White: 执黑, Result: 胜, Opponent: 郑大相
Player: 柁嘉熹, Date: 2016-08-22, Rating: 3581, Black and White: 执白, Result: 负, Opponent: 李轩豪
Player: 柁嘉熹, Date: 2016-08-18, Rating: 3581, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 柁嘉熹, Date: 2016-08-18, Rating: 3581, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 柁嘉熹, Date: 2016-07-20, Rating: 3580, Black and White: 执白, Result: 胜, Opponent: 王昊洋
Player: 柁嘉熹, Date: 2016-07-10, Rating: 3580, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 柁嘉熹, Date: 2016-07-09, Rating: 3579, Black and White: 执黑, Result: 胜, Opponent: 唐韦星
Player: 柁嘉熹, Date: 2016-07-04, Rating: 3579, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 柁嘉熹, Date: 2016-06-25, Rating: 3579, Black and White: 执黑, Result: 负, Opponent: 丁浩
Player: 柁嘉熹, Date: 2016-06-20, Rating: 3578, Black and White: 执黑, Result: 胜, Opponent: 王泽锦
Player: 柁嘉熹, Date: 2016-06-16, Rating: 3578, Black and White: 执白, Result: 负, Opponent: 赵晨宇
Player: 柁嘉熹, Date: 2016-06-13, Rating: 3578, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 柁嘉熹, Date: 2016-06-06, Rating: 3578, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 柁嘉熹, Date: 2016-06-04, Rating: 3578, Black and White: 执白, Result: 负, Opponent: 童梦成
Player: 柁嘉熹, Date: 2016-06-03, Rating: 3578, Black and White: 执白, Result: 胜, Opponent: 张涛
Player: 柁嘉熹, Date: 2016-06-03, Rating: 3578, Black and White: 执黑, Result: 胜, Opponent: 赵晨宇
Player: 柁嘉熹, Date: 2016-06-01, Rating: 3578, Black and White: 执白, Result: 负, Opponent: 申真谞
Player: 柁嘉熹, Date: 2016-05-30, Rating: 3578, Black and White: 执白, Result: 胜, Opponent: 李泰贤
Player: 柁嘉熹, Date: 2016-05-26, Rating: 3578, Black and White: 执黑, Result: 负, Opponent: 卞相壹
Player: 柁嘉熹, Date: 2016-05-22, Rating: 3578, Black and White: 执白, Result: 胜, Opponent: 范胤
Player: 柁嘉熹, Date: 2016-05-20, Rating: 3578, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 柁嘉熹, Date: 2016-05-18, Rating: 3578, Black and White: 执黑, Result: 胜, Opponent: 党毅飞
Player: 柁嘉熹, Date: 2016-05-16, Rating: 3577, Black and White: 执白, Result: 负, Opponent: 时越
Player: 柁嘉熹, Date: 2016-05-11, Rating: 3577, Black and White: 执黑, Result: 胜, Opponent: 邱峻
Player: 柁嘉熹, Date: 2016-05-09, Rating: 3577, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 柁嘉熹, Date: 2016-05-07, Rating: 3577, Black and White: 执黑, Result: 胜, Opponent: 廖行文
Player: 柁嘉熹, Date: 2016-04-30, Rating: 3577, Black and White: 执白, Result: 胜, Opponent: 辜梓豪
Player: 柁嘉熹, Date: 2016-04-20, Rating: 3576, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 柁嘉熹, Date: 2016-04-13, Rating: 3576, Black and White: 执白, Result: 胜, Opponent: 周贺玺
Player: 柁嘉熹, Date: 2016-04-11, Rating: 3576, Black and White: 执白, Result: 胜, Opponent: 李钦诚
Player: 柁嘉熹, Date: 2016-04-05, Rating: 3576, Black and White: 执黑, Result: 胜, Opponent: 张强
Player: 柁嘉熹, Date: 2016-03-28, Rating: 3575, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 柁嘉熹, Date: 2016-03-26, Rating: 3575, Black and White: 执白, Result: 胜, Opponent: 许家元
Player: 柁嘉熹, Date: 2016-03-23, Rating: 3575, Black and White: 执黑, Result: 胜, Opponent: 范蕴若
Player: 柁嘉熹, Date: 2016-03-21, Rating: 3574, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 柁嘉熹, Date: 2016-03-19, Rating: 3574, Black and White: 执黑, Result: 胜, Opponent: 安冬旭
Player: 柁嘉熹, Date: 2016-03-16, Rating: 3574, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 柁嘉熹, Date: 2016-03-13, Rating: 3573, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 柁嘉熹, Date: 2016-01-17, Rating: 3567, Black and White: 执黑, Result: 负, Opponent: 唐韦星
Player: 柁嘉熹, Date: 2016-01-15, Rating: 3566, Black and White: 执白, Result: 胜, Opponent: 许嘉阳
Player: 陈耀烨, Date: 2016-12-26, Rating: 3568, Black and White: 执白, Result: 负, Opponent: 丁浩
Player: 陈耀烨, Date: 2016-12-24, Rating: 3568, Black and White: 执黑, Result: 胜, Opponent: 尹航
Player: 陈耀烨, Date: 2016-12-16, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 陈耀烨, Date: 2016-12-14, Rating: 3568, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 陈耀烨, Date: 2016-12-03, Rating: 3568, Black and White: 执黑, Result: 胜, Opponent: 马逸超
Player: 陈耀烨, Date: 2016-12-01, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 陈耀烨, Date: 2016-11-21, Rating: 3567, Black and White: 执白, Result: 胜, Opponent: 陈正勋
Player: 陈耀烨, Date: 2016-11-18, Rating: 3567, Black and White: 执白, Result: 胜, Opponent: 黄云嵩
Player: 陈耀烨, Date: 2016-11-14, Rating: 3567, Black and White: 执白, Result: 负, Opponent: 党毅飞
Player: 陈耀烨, Date: 2016-11-12, Rating: 3567, Black and White: 执白, Result: 负, Opponent: 杨鼎新
Player: 陈耀烨, Date: 2016-11-10, Rating: 3567, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 陈耀烨, Date: 2016-11-08, Rating: 3567, Black and White: 执白, Result: 胜, Opponent: 夏晨琨
Player: 陈耀烨, Date: 2016-11-06, Rating: 3567, Black and White: 执白, Result: 胜, Opponent: 芈昱廷
Player: 陈耀烨, Date: 2016-11-04, Rating: 3567, Black and White: 执白, Result: 负, Opponent: 牛雨田
Player: 陈耀烨, Date: 2016-10-28, Rating: 3567, Black and White: 执黑, Result: 负, Opponent: 彭立尧
Player: 陈耀烨, Date: 2016-10-12, Rating: 3567, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 陈耀烨, Date: 2016-10-10, Rating: 3567, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 陈耀烨, Date: 2016-10-08, Rating: 3567, Black and White: 执黑, Result: 负, Opponent: 李东勋
Player: 陈耀烨, Date: 2016-09-29, Rating: 3568, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 陈耀烨, Date: 2016-09-22, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 陈耀烨, Date: 2016-09-20, Rating: 3568, Black and White: 执黑, Result: 胜, Opponent: 柯洁
Player: 陈耀烨, Date: 2016-09-12, Rating: 3568, Black and White: 执白, Result: 负, Opponent: 金志锡
Player: 陈耀烨, Date: 2016-09-10, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2016-09-08, Rating: 3568, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 陈耀烨, Date: 2016-09-07, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 郑大相
Player: 陈耀烨, Date: 2016-09-06, Rating: 3568, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 陈耀烨, Date: 2016-08-29, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 申真谞
Player: 陈耀烨, Date: 2016-08-27, Rating: 3569, Black and White: 执黑, Result: 胜, Opponent: 申真谞
Player: 陈耀烨, Date: 2016-08-25, Rating: 3569, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2016-08-22, Rating: 3568, Black and White: 执白, Result: 负, Opponent: 辜梓豪
Player: 陈耀烨, Date: 2016-08-18, Rating: 3568, Black and White: 执白, Result: 负, Opponent: 时越
Player: 陈耀烨, Date: 2016-08-05, Rating: 3569, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 陈耀烨, Date: 2016-08-04, Rating: 3569, Black and White: 执白, Result: 胜, Opponent: 王元均
Player: 陈耀烨, Date: 2016-07-29, Rating: 3569, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 陈耀烨, Date: 2016-07-04, Rating: 3569, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 陈耀烨, Date: 2016-07-02, Rating: 3569, Black and White: 执黑, Result: 胜, Opponent: 安成浚
Player: 陈耀烨, Date: 2016-06-30, Rating: 3569, Black and White: 执黑, Result: 胜, Opponent: 姜儒泽
Player: 陈耀烨, Date: 2016-06-28, Rating: 3569, Black and White: 执黑, Result: 胜, Opponent: 王泽锦
Player: 陈耀烨, Date: 2016-06-25, Rating: 3569, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 陈耀烨, Date: 2016-06-20, Rating: 3569, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 陈耀烨, Date: 2016-06-16, Rating: 3568, Black and White: 执黑, Result: 负, Opponent: 芈昱廷
Player: 陈耀烨, Date: 2016-06-13, Rating: 3568, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 陈耀烨, Date: 2016-06-06, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 陈耀烨, Date: 2016-06-04, Rating: 3568, Black and White: 执白, Result: 负, Opponent: 毛睿龙
Player: 陈耀烨, Date: 2016-06-03, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 陈耀烨, Date: 2016-06-03, Rating: 3568, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 陈耀烨, Date: 2016-06-01, Rating: 3568, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 陈耀烨, Date: 2016-05-30, Rating: 3568, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 陈耀烨, Date: 2016-05-22, Rating: 3567, Black and White: 执白, Result: 胜, Opponent: 陈潇楠
Player: 陈耀烨, Date: 2016-05-20, Rating: 3567, Black and White: 执黑, Result: 胜, Opponent: 邬光亚
Player: 陈耀烨, Date: 2016-05-18, Rating: 3567, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 陈耀烨, Date: 2016-05-16, Rating: 3567, Black and White: 执黑, Result: 负, Opponent: 彭立尧
Player: 陈耀烨, Date: 2016-05-11, Rating: 3566, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 陈耀烨, Date: 2016-05-09, Rating: 3566, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 陈耀烨, Date: 2016-04-30, Rating: 3565, Black and White: 执白, Result: 胜, Opponent: 杨楷文
Player: 陈耀烨, Date: 2016-04-20, Rating: 3565, Black and White: 执黑, Result: 负, Opponent: 河野临
Player: 陈耀烨, Date: 2016-04-17, Rating: 3565, Black and White: 执黑, Result: 胜, Opponent: 唐韦星
Player: 陈耀烨, Date: 2016-04-15, Rating: 3564, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 陈耀烨, Date: 2016-04-13, Rating: 3564, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 陈耀烨, Date: 2016-04-11, Rating: 3564, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2016-03-28, Rating: 3563, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 陈耀烨, Date: 2016-03-19, Rating: 3563, Black and White: 执白, Result: 负, Opponent: 邬光亚
Player: 陈耀烨, Date: 2016-01-28, Rating: 3562, Black and White: 执白, Result: 负, Opponent: 芈昱廷
Player: 陈耀烨, Date: 2016-01-27, Rating: 3562, Black and White: 执黑, Result: 负, Opponent: 芈昱廷
Player: 陈耀烨, Date: 2016-01-24, Rating: 3562, Black and White: 执白, Result: 胜, Opponent: 黄云嵩
Player: 陈耀烨, Date: 2016-01-20, Rating: 3562, Black and White: 执白, Result: 胜, Opponent: 李钦诚
Player: 申真谞, Date: 2017-01-01, Rating: 3633, Black and White: 执白, Result: 胜, Opponent: 许家元
Player: 申真谞, Date: 2016-12-31, Rating: 3633, Black and White: 执黑, Result: 胜, Opponent: 崔精
Player: 申真谞, Date: 2016-12-03, Rating: 3629, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 申真谞, Date: 2016-12-01, Rating: 3628, Black and White: 执黑, Result: 胜, Opponent: 张涛
Player: 申真谞, Date: 2016-11-18, Rating: 3626, Black and White: 执白, Result: 胜, Opponent: 金成宰
Player: 申真谞, Date: 2016-11-16, Rating: 3625, Black and White: 执白, Result: 负, Opponent: 党毅飞
Player: 申真谞, Date: 2016-11-14, Rating: 3625, Black and White: 执白, Result: 胜, Opponent: 孟泰龄
Player: 申真谞, Date: 2016-11-10, Rating: 3624, Black and White: 执黑, Result: 胜, Opponent: 方天丰
Player: 申真谞, Date: 2016-11-08, Rating: 3624, Black and White: 执黑, Result: 胜, Opponent: 黄云嵩
Player: 申真谞, Date: 2016-11-06, Rating: 3624, Black and White: 执黑, Result: 胜, Opponent: 陶欣然
Player: 申真谞, Date: 2016-10-28, Rating: 3622, Black and White: 执黑, Result: 负, Opponent: 李钦诚
Player: 申真谞, Date: 2016-10-25, Rating: 3621, Black and White: 执白, Result: 胜, Opponent: 一力辽
Player: 申真谞, Date: 2016-10-24, Rating: 3621, Black and White: 执白, Result: 胜, Opponent: 一力辽
Player: 申真谞, Date: 2016-10-13, Rating: 3619, Black and White: 执黑, Result: 胜, Opponent: 安成浚
Player: 申真谞, Date: 2016-10-10, Rating: 3618, Black and White: 执白, Result: 胜, Opponent: 党毅飞
Player: 申真谞, Date: 2016-10-07, Rating: 3618, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 申真谞, Date: 2016-10-04, Rating: 3617, Black and White: 执白, Result: 负, Opponent: 范蕴若
Player: 申真谞, Date: 2016-10-01, Rating: 3617, Black and White: 执白, Result: 胜, Opponent: 李浩范
Player: 申真谞, Date: 2016-09-25, Rating: 3616, Black and White: 执白, Result: 胜, Opponent: 李志贤
Player: 申真谞, Date: 2016-09-15, Rating: 3614, Black and White: 执白, Result: 胜, Opponent: 安国铉
Player: 申真谞, Date: 2016-09-07, Rating: 3612, Black and White: 执白, Result: 胜, Opponent: 蔡竞
Player: 申真谞, Date: 2016-09-06, Rating: 3612, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 申真谞, Date: 2016-09-04, Rating: 3612, Black and White: 执白, Result: 负, Opponent: 李钦诚
Player: 申真谞, Date: 2016-08-29, Rating: 3611, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 申真谞, Date: 2016-08-27, Rating: 3610, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 申真谞, Date: 2016-08-25, Rating: 3610, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 申真谞, Date: 2016-08-21, Rating: 3609, Black and White: 执白, Result: 胜, Opponent: 李东勋
Player: 申真谞, Date: 2016-08-08, Rating: 3607, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 申真谞, Date: 2016-07-31, Rating: 3606, Black and White: 执黑, Result: 胜, Opponent: 姜升旼
Player: 申真谞, Date: 2016-07-28, Rating: 3605, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 申真谞, Date: 2016-07-26, Rating: 3605, Black and White: 执白, Result: 胜, Opponent: 罗玄
Player: 申真谞, Date: 2016-07-23, Rating: 3604, Black and White: 执黑, Result: 胜, Opponent: 金起用
Player: 申真谞, Date: 2016-07-12, Rating: 3603, Black and White: 执白, Result: 胜, Opponent: 李志贤
Player: 申真谞, Date: 2016-07-08, Rating: 3602, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 申真谞, Date: 2016-07-02, Rating: 3601, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 申真谞, Date: 2016-06-30, Rating: 3600, Black and White: 执白, Result: 胜, Opponent: 卞相壹
Player: 申真谞, Date: 2016-06-28, Rating: 3600, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 申真谞, Date: 2016-06-25, Rating: 3599, Black and White: 执白, Result: 负, Opponent: 胡钰函
Player: 申真谞, Date: 2016-06-23, Rating: 3599, Black and White: 执黑, Result: 胜, Opponent: 柳珉滢
Player: 申真谞, Date: 2016-06-19, Rating: 3598, Black and White: 执白, Result: 胜, Opponent: 白洪淅
Player: 申真谞, Date: 2016-06-16, Rating: 3597, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 申真谞, Date: 2016-06-11, Rating: 3596, Black and White: 执白, Result: 胜, Opponent: 朴正祥
Player: 申真谞, Date: 2016-06-06, Rating: 3595, Black and White: 执黑, Result: 负, Opponent: 胡跃峰
Player: 申真谞, Date: 2016-06-03, Rating: 3595, Black and White: 执黑, Result: 胜, Opponent: 尹灿熙
Player: 申真谞, Date: 2016-06-01, Rating: 3595, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 申真谞, Date: 2016-05-30, Rating: 3594, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 申真谞, Date: 2016-05-22, Rating: 3593, Black and White: 执白, Result: 胜, Opponent: 钟文靖
Player: 申真谞, Date: 2016-05-19, Rating: 3592, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 申真谞, Date: 2016-05-16, Rating: 3591, Black and White: 执白, Result: 胜, Opponent: 李钦诚
Player: 申真谞, Date: 2016-05-09, Rating: 3590, Black and White: 执黑, Result: 胜, Opponent: 党毅飞
