Player: 李昌镐, Date: 2003-12-31, Rating: 3528, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 常昊, Date: 2003-03-24, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 常昊, Date: 2003-03-22, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 常昊, Date: 2003-03-10, Rating: 3386, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 常昊, Date: 2003-02-25, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 常昊, Date: 2003-02-16, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 董彦
Player: 常昊, Date: 2003-02-12, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 常昊, Date: 2003-01-29, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 常昊, Date: 2003-01-09, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 胡耀宇, Date: 2003-12-31, Rating: 3407, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 胡耀宇, Date: 2003-12-29, Rating: 3407, Black and White: 执黑, Result: 胜, Opponent: 郭娟
Player: 胡耀宇, Date: 2003-12-25, Rating: 3407, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 胡耀宇, Date: 2003-12-11, Rating: 3406, Black and White: 执黑, Result: 胜, Opponent: 段嵘
Player: 胡耀宇, Date: 2003-11-27, Rating: 3405, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 胡耀宇, Date: 2003-11-23, Rating: 3405, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2003-11-20, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 董彦
Player: 胡耀宇, Date: 2003-11-16, Rating: 3405, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 胡耀宇, Date: 2003-11-13, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 胡耀宇, Date: 2003-11-05, Rating: 3405, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 胡耀宇, Date: 2003-11-04, Rating: 3405, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 胡耀宇, Date: 2003-11-01, Rating: 3405, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2003-10-30, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 刘小光
Player: 胡耀宇, Date: 2003-10-27, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 胡耀宇, Date: 2003-10-16, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 胡耀宇, Date: 2003-10-09, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 陈临新
Player: 胡耀宇, Date: 2003-09-24, Rating: 3405, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2003-09-22, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 胡耀宇, Date: 2003-09-15, Rating: 3405, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2003-09-11, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 金亨奂
Player: 胡耀宇, Date: 2003-09-07, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 胡耀宇, Date: 2003-09-04, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 李劼
Player: 胡耀宇, Date: 2003-08-29, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 胡耀宇, Date: 2003-08-27, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 胡耀宇, Date: 2003-08-21, Rating: 3405, Black and White: 执白, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2003-08-11, Rating: 3404, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2003-08-07, Rating: 3404, Black and White: 执黑, Result: 胜, Opponent: 董彦
Player: 胡耀宇, Date: 2003-07-24, Rating: 3404, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 胡耀宇, Date: 2003-05-27, Rating: 3401, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 胡耀宇, Date: 2003-05-26, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 胡耀宇, Date: 2003-05-23, Rating: 3401, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2003-05-22, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 胡耀宇, Date: 2003-05-21, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 邱峻
Player: 胡耀宇, Date: 2003-05-19, Rating: 3400, Black and White: 执黑, Result: 胜, Opponent: 王磊
Player: 胡耀宇, Date: 2003-04-20, Rating: 3397, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2003-04-19, Rating: 3397, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 胡耀宇, Date: 2003-04-07, Rating: 3396, Black and White: 执白, Result: 胜, Opponent: 朱松力
Player: 胡耀宇, Date: 2003-03-22, Rating: 3395, Black and White: 执白, Result: 负, Opponent: 聂卫平
Player: 胡耀宇, Date: 2003-03-01, Rating: 3394, Black and White: 执白, Result: 负, Opponent: 古力
Player: 胡耀宇, Date: 2003-02-27, Rating: 3393, Black and White: 执白, Result: 胜, Opponent: 张学斌
Player: 胡耀宇, Date: 2003-02-25, Rating: 3393, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 胡耀宇, Date: 2003-02-19, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 刘钧
Player: 胡耀宇, Date: 2003-02-18, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 董彦
Player: 胡耀宇, Date: 2003-01-22, Rating: 3390, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 胡耀宇, Date: 2003-01-21, Rating: 3390, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 胡耀宇, Date: 2003-01-20, Rating: 3390, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 刘昌赫, Date: 2003-12-31, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 刘昌赫, Date: 2003-12-29, Rating: 3348, Black and White: 执黑, Result: 胜, Opponent: 彭景华
Player: 刘昌赫, Date: 2003-12-06, Rating: 3352, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 刘昌赫, Date: 2003-11-08, Rating: 3356, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 刘昌赫, Date: 2003-10-18, Rating: 3359, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 刘昌赫, Date: 2003-09-25, Rating: 3362, Black and White: 执白, Result: 胜, Opponent: 宋泰坤
Player: 刘昌赫, Date: 2003-09-06, Rating: 3365, Black and White: 执白, Result: 胜, Opponent: 宋泰坤
Player: 刘昌赫, Date: 2003-09-04, Rating: 3365, Black and White: 执黑, Result: 胜, Opponent: 尹炫皙
Player: 刘昌赫, Date: 2003-08-29, Rating: 3365, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 刘昌赫, Date: 2003-08-27, Rating: 3366, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 刘昌赫, Date: 2003-08-11, Rating: 3367, Black and White: 执黑, Result: 胜, Opponent: 许映皓
Player: 刘昌赫, Date: 2003-08-09, Rating: 3367, Black and White: 执白, Result: 胜, Opponent: 徐奉洙
Player: 刘昌赫, Date: 2003-07-08, Rating: 3370, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 刘昌赫, Date: 2003-06-21, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 刘昌赫, Date: 2003-06-19, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 刘昌赫, Date: 2003-06-13, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 刘昌赫, Date: 2003-06-07, Rating: 3373, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 刘昌赫, Date: 2003-06-02, Rating: 3373, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 刘昌赫, Date: 2003-05-30, Rating: 3373, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 刘昌赫, Date: 2003-05-28, Rating: 3374, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 刘昌赫, Date: 2003-05-26, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 刘昌赫, Date: 2003-05-13, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 尹盛铉
Player: 刘昌赫, Date: 2003-05-07, Rating: 3375, Black and White: 执白, Result: 负, Opponent: 睦镇硕
Player: 刘昌赫, Date: 2003-05-03, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 刘昌赫, Date: 2003-04-29, Rating: 3376, Black and White: 执白, Result: 负, Opponent: 王铭琬
Player: 刘昌赫, Date: 2003-04-28, Rating: 3376, Black and White: 执黑, Result: 负, Opponent: 山下敬吾
Player: 刘昌赫, Date: 2003-04-27, Rating: 3376, Black and White: 执白, Result: 胜, Opponent: 董彦
Player: 刘昌赫, Date: 2003-04-21, Rating: 3376, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 刘昌赫, Date: 2003-04-19, Rating: 3376, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 刘昌赫, Date: 2003-04-14, Rating: 3377, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 刘昌赫, Date: 2003-04-05, Rating: 3377, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 刘昌赫, Date: 2003-03-28, Rating: 3378, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 刘昌赫, Date: 2003-03-17, Rating: 3379, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 刘昌赫, Date: 2003-03-15, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 金荣桓
Player: 刘昌赫, Date: 2003-02-14, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 梁建
Player: 刘昌赫, Date: 2003-01-07, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 王檄, Date: 2003-12-11, Rating: 3412, Black and White: 执黑, Result: 负, Opponent: 杨一80
Player: 王檄, Date: 2003-12-09, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 王檄, Date: 2003-12-04, Rating: 3411, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 王檄, Date: 2003-11-27, Rating: 3411, Black and White: 执黑, Result: 负, Opponent: 刘世振
Player: 王檄, Date: 2003-11-20, Rating: 3410, Black and White: 执白, Result: 胜, Opponent: 金承俊
Player: 王檄, Date: 2003-11-13, Rating: 3410, Black and White: 执黑, Result: 胜, Opponent: 杭天鹏
Player: 王檄, Date: 2003-11-06, Rating: 3409, Black and White: 执白, Result: 胜, Opponent: 王亦民
Player: 王檄, Date: 2003-11-02, Rating: 3409, Black and White: 执白, Result: 负, Opponent: 王磊
Player: 王檄, Date: 2003-10-30, Rating: 3409, Black and White: 执黑, Result: 胜, Opponent: 黄奕中
Player: 王檄, Date: 2003-10-23, Rating: 3408, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 王檄, Date: 2003-10-16, Rating: 3407, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 王檄, Date: 2003-10-12, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 王檄, Date: 2003-10-09, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 丁伟
Player: 王檄, Date: 2003-09-14, Rating: 3405, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 王檄, Date: 2003-09-11, Rating: 3404, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 王檄, Date: 2003-09-06, Rating: 3404, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 王檄, Date: 2003-09-04, Rating: 3404, Black and White: 执黑, Result: 负, Opponent: 王煜辉
Player: 王檄, Date: 2003-08-21, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 刘世振
Player: 王檄, Date: 2003-08-11, Rating: 3402, Black and White: 执黑, Result: 胜, Opponent: 林锋
Player: 王檄, Date: 2003-08-07, Rating: 3402, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 王檄, Date: 2003-07-17, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 张维
Player: 王檄, Date: 2003-05-27, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 王檄, Date: 2003-05-26, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 王檄, Date: 2003-05-22, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 王檄, Date: 2003-05-21, Rating: 3393, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 王檄, Date: 2003-04-29, Rating: 3390, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 王檄, Date: 2003-04-28, Rating: 3390, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 王檄, Date: 2003-04-27, Rating: 3390, Black and White: 执黑, Result: 负, Opponent: 宋泰坤
Player: 王檄, Date: 2003-04-23, Rating: 3390, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 王檄, Date: 2003-03-23, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 王檄, Date: 2003-02-25, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 张学斌
Player: 赵汉乘, Date: 2003-12-25, Rating: 3398, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 赵汉乘, Date: 2003-12-23, Rating: 3398, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 赵汉乘, Date: 2003-12-22, Rating: 3398, Black and White: 执黑, Result: 胜, Opponent: 鹤山淳志
Player: 赵汉乘, Date: 2003-11-20, Rating: 3396, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2003-11-10, Rating: 3395, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2003-10-31, Rating: 3395, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2003-10-28, Rating: 3395, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 赵汉乘, Date: 2003-10-19, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 白大铉
Player: 赵汉乘, Date: 2003-10-12, Rating: 3394, Black and White: 执黑, Result: 胜, Opponent: 白大铉
Player: 赵汉乘, Date: 2003-10-07, Rating: 3394, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2003-09-19, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 崔原踊
Player: 赵汉乘, Date: 2003-09-18, Rating: 3392, Black and White: 执白, Result: 负, Opponent: 尹盛铉
Player: 赵汉乘, Date: 2003-09-08, Rating: 3392, Black and White: 执白, Result: 胜, Opponent: 梁宰豪
Player: 赵汉乘, Date: 2003-08-27, Rating: 3391, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 赵汉乘, Date: 2003-08-19, Rating: 3391, Black and White: 执黑, Result: 胜, Opponent: 柳才馨
Player: 赵汉乘, Date: 2003-08-04, Rating: 3390, Black and White: 执白, Result: 胜, Opponent: 鹤山淳志
Player: 赵汉乘, Date: 2003-07-25, Rating: 3390, Black and White: 执黑, Result: 负, Opponent: 朴炳奎
Player: 赵汉乘, Date: 2003-07-16, Rating: 3390, Black and White: 执白, Result: 胜, Opponent: 安达勋
Player: 赵汉乘, Date: 2003-07-04, Rating: 3389, Black and White: 执黑, Result: 负, Opponent: 金承俊
Player: 赵汉乘, Date: 2003-07-02, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 尹盛铉
Player: 赵汉乘, Date: 2003-06-27, Rating: 3389, Black and White: 执白, Result: 负, Opponent: 徐奉洙
Player: 赵汉乘, Date: 2003-06-25, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 赵汉乘, Date: 2003-06-23, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 元晟溱
Player: 赵汉乘, Date: 2003-06-19, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 亚历山大迪那斯塔因
Player: 赵汉乘, Date: 2003-06-13, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 赵汉乘, Date: 2003-06-04, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 金承俊
Player: 赵汉乘, Date: 2003-06-02, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 金承俊
Player: 赵汉乘, Date: 2003-05-30, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 赵汉乘, Date: 2003-05-28, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 尹盛铉
Player: 赵汉乘, Date: 2003-05-22, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 安达勋
Player: 赵汉乘, Date: 2003-05-09, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2003-05-07, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 朴升贤
Player: 赵汉乘, Date: 2003-04-24, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 金主镐
Player: 赵汉乘, Date: 2003-04-21, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 朴正祥
Player: 赵汉乘, Date: 2003-04-17, Rating: 3387, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 赵汉乘, Date: 2003-03-19, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 尹峻相
Player: 赵汉乘, Date: 2003-03-17, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 柳才馨
Player: 赵汉乘, Date: 2003-03-10, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 白洪淅
Player: 赵汉乘, Date: 2003-03-01, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2003-02-19, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 安祚永
Player: 赵汉乘, Date: 2003-02-14, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 朴志勋
Player: 赵汉乘, Date: 2003-02-11, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 赵汉乘, Date: 2003-02-06, Rating: 3383, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2003-01-27, Rating: 3382, Black and White: 执白, Result: 胜, Opponent: 芮乃伟
Player: 赵汉乘, Date: 2003-01-16, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2003-01-08, Rating: 3381, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2003-12-15, Rating: 3399, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 睦镇硕, Date: 2003-11-29, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 金明完
Player: 睦镇硕, Date: 2003-11-27, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 睦镇硕, Date: 2003-11-20, Rating: 3400, Black and White: 执黑, Result: 胜, Opponent: 周逵
Player: 睦镇硕, Date: 2003-11-15, Rating: 3400, Black and White: 执黑, Result: 胜, Opponent: 李相勋(大)
Player: 睦镇硕, Date: 2003-10-30, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 睦镇硕, Date: 2003-10-28, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 睦镇硕, Date: 2003-10-16, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 曹大元
Player: 睦镇硕, Date: 2003-10-11, Rating: 3399, Black and White: 执白, Result: 胜, Opponent: 崔明勋
Player: 睦镇硕, Date: 2003-10-09, Rating: 3399, Black and White: 执白, Result: 胜, Opponent: 段嵘
Player: 睦镇硕, Date: 2003-09-26, Rating: 3399, Black and White: 执白, Result: 负, Opponent: 安祚永
Player: 睦镇硕, Date: 2003-09-08, Rating: 3398, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 睦镇硕, Date: 2003-09-06, Rating: 3398, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 睦镇硕, Date: 2003-09-04, Rating: 3398, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 睦镇硕, Date: 2003-08-23, Rating: 3398, Black and White: 执黑, Result: 胜, Opponent: 崔圭丙
Player: 睦镇硕, Date: 2003-08-21, Rating: 3398, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 睦镇硕, Date: 2003-08-14, Rating: 3397, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 睦镇硕, Date: 2003-08-11, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 林朝华
Player: 睦镇硕, Date: 2003-08-07, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 景石
Player: 睦镇硕, Date: 2003-08-04, Rating: 3397, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 睦镇硕, Date: 2003-07-18, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 睦镇硕, Date: 2003-07-07, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 尹炫皙
Player: 睦镇硕, Date: 2003-06-30, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 横田茂昭
Player: 睦镇硕, Date: 2003-06-19, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 睦镇硕, Date: 2003-06-17, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 睦镇硕, Date: 2003-06-13, Rating: 3396, Black and White: 执黑, Result: 胜, Opponent: 宋泰坤
Player: 睦镇硕, Date: 2003-05-19, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 许映皓
Player: 睦镇硕, Date: 2003-05-07, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 睦镇硕, Date: 2003-04-07, Rating: 3390, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 睦镇硕, Date: 2003-03-24, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 柳才馨
Player: 睦镇硕, Date: 2003-01-29, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 柳才馨
Player: 睦镇硕, Date: 2003-01-06, Rating: 3380, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 王磊, Date: 2003-12-31, Rating: 3375, Black and White: 执白, Result: 胜, Opponent: 宋泰坤
Player: 王磊, Date: 2003-12-29, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 王磊, Date: 2003-12-06, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 古力
Player: 王磊, Date: 2003-11-23, Rating: 3373, Black and White: 执白, Result: 负, Opponent: 古力
Player: 王磊, Date: 2003-11-12, Rating: 3373, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 王磊, Date: 2003-11-02, Rating: 3373, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 王磊, Date: 2003-10-28, Rating: 3373, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 王磊, Date: 2003-10-25, Rating: 3373, Black and White: 执黑, Result: 胜, Opponent: 洪旼杓
Player: 王磊, Date: 2003-10-24, Rating: 3373, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 王磊, Date: 2003-09-11, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 王磊, Date: 2003-08-27, Rating: 3370, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 王磊, Date: 2003-07-07, Rating: 3369, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 王磊, Date: 2003-06-19, Rating: 3368, Black and White: 执黑, Result: 胜, Opponent: 宋泰坤
Player: 王磊, Date: 2003-06-17, Rating: 3368, Black and White: 执白, Result: 胜, Opponent: 周俊勋
Player: 王磊, Date: 2003-05-27, Rating: 3367, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 王磊, Date: 2003-05-26, Rating: 3367, Black and White: 执白, Result: 负, Opponent: 曹大元
Player: 王磊, Date: 2003-05-23, Rating: 3367, Black and White: 执白, Result: 胜, Opponent: 陈祖德
Player: 王磊, Date: 2003-05-22, Rating: 3367, Black and White: 执白, Result: 负, Opponent: 杨一80
Player: 王磊, Date: 2003-05-21, Rating: 3367, Black and White: 执黑, Result: 胜, Opponent: 李康
Player: 王磊, Date: 2003-05-19, Rating: 3367, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 王磊, Date: 2003-04-14, Rating: 3367, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 王磊, Date: 2003-04-09, Rating: 3367, Black and White: 执白, Result: 胜, Opponent: 芮乃伟
Player: 王磊, Date: 2003-04-05, Rating: 3367, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 王磊, Date: 2003-04-03, Rating: 3367, Black and White: 执黑, Result: 负, Opponent: 濑户大树
Player: 王磊, Date: 2003-04-01, Rating: 3367, Black and White: 执黑, Result: 胜, Opponent: 金生煜
Player: 王磊, Date: 2003-03-23, Rating: 3367, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 王磊, Date: 2003-03-01, Rating: 3369, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 王磊, Date: 2003-02-27, Rating: 3369, Black and White: 执黑, Result: 胜, Opponent: 曹大元
Player: 王磊, Date: 2003-02-25, Rating: 3369, Black and White: 执黑, Result: 胜, Opponent: 王垚
Player: 王磊, Date: 2003-01-18, Rating: 3371, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 王磊, Date: 2003-01-14, Rating: 3372, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 王磊, Date: 2003-01-13, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 王磊, Date: 2003-01-09, Rating: 3372, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 周鹤洋, Date: 2003-12-31, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 周鹤洋, Date: 2003-12-11, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 余平
Player: 周鹤洋, Date: 2003-12-04, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 周鹤洋, Date: 2003-11-27, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 邱峻
Player: 周鹤洋, Date: 2003-11-14, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 周鹤洋, Date: 2003-11-01, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 周鹤洋, Date: 2003-10-30, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 周鹤洋, Date: 2003-10-16, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 吴新宇
Player: 周鹤洋, Date: 2003-10-12, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 周鹤洋, Date: 2003-10-09, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 方捷
Player: 周鹤洋, Date: 2003-10-04, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 陈祖德
Player: 周鹤洋, Date: 2003-09-07, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 周鹤洋, Date: 2003-09-06, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 周鹤洋, Date: 2003-09-04, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 江铸久
